State/territory,SA3 code,SA3 name,Age group,Participants,Population,Participation (%),Year
Qld,31608,Noosa Hinterland,40–44,483,745,64.9,2020-2021
Qld,31608,Noosa Hinterland,45–49,574,825,69.6,2020-2021
Qld,31608,Noosa Hinterland,50–54,573,797,71.9,2020-2021
Qld,31608,Noosa Hinterland,55–59,573,836,68.5,2020-2021
Qld,31608,Noosa Hinterland,60–64,506,762,66.4,2020-2021
Qld,31608,Noosa Hinterland,65–69,398,626,63.6,2020-2021
Qld,31608,Noosa Hinterland,70–74,184,511,36.0,2020-2021
Qld,31701,Toowoomba,25–29,"4,046","5,783",70.0,2020-2021
Qld,31701,Toowoomba,30–34,"3,371","5,442",61.9,2020-2021
Qld,31701,Toowoomba,35–39,"3,055","4,933",61.9,2020-2021
Qld,31701,Toowoomba,40–44,"2,739","4,364",62.8,2020-2021
Qld,31701,Toowoomba,45–49,"2,833","4,397",64.4,2020-2021
Qld,31701,Toowoomba,50–54,"2,484","4,014",61.9,2020-2021
Qld,31701,Toowoomba,55–59,"2,372","3,846",61.7,2020-2021
Qld,31701,Toowoomba,60–64,"2,061","3,458",59.6,2020-2021
Qld,31701,Toowoomba,65–69,"1,603","3,004",53.4,2020-2021
Qld,31701,Toowoomba,70–74,618,"2,700",22.9,2020-2021
Qld,31801,Charters Towers - Ayr - Ingham,25–29,819,"1,120",73.1,2020-2021
Qld,31801,Charters Towers - Ayr - Ingham,30–34,580,"1,003",57.8,2020-2021
Qld,31801,Charters Towers - Ayr - Ingham,35–39,631,"1,068",59.1,2020-2021
Qld,31801,Charters Towers - Ayr - Ingham,40–44,656,"1,041",63.0,2020-2021
Qld,31801,Charters Towers - Ayr - Ingham,45–49,708,"1,142",62.0,2020-2021
Qld,31801,Charters Towers - Ayr - Ingham,50–54,662,"1,125",58.8,2020-2021
Qld,31801,Charters Towers - Ayr - Ingham,55–59,680,"1,166",58.3,2020-2021
Qld,31801,Charters Towers - Ayr - Ingham,60–64,622,"1,049",59.3,2020-2021
Qld,31801,Charters Towers - Ayr - Ingham,65–69,432,914,47.3,2020-2021
Qld,31801,Charters Towers - Ayr - Ingham,70–74,226,811,27.9,2020-2021
Qld,31802,Townsville,25–29,"5,655","7,444",76.0,2020-2021
Qld,31802,Townsville,30–34,"4,451","6,812",65.3,2020-2021
Qld,31802,Townsville,35–39,"4,132","6,446",64.1,2020-2021
Qld,31802,Townsville,40–44,"3,561","5,606",63.5,2020-2021
Qld,31802,Townsville,45–49,"3,734","5,616",66.5,2020-2021
Qld,31802,Townsville,50–54,"3,233","4,915",65.8,2020-2021
Qld,31802,Townsville,55–59,"3,002","4,593",65.4,2020-2021
Qld,31802,Townsville,60–64,"2,300","3,822",60.2,2020-2021
Qld,31802,Townsville,65–69,"1,558","3,018",51.6,2020-2021
Qld,31802,Townsville,70–74,617,"2,420",25.5,2020-2021
Qld,31901,Bundaberg,25–29,"1,660","2,626",63.2,2020-2021
Qld,31901,Bundaberg,30–34,"1,434","2,435",58.9,2020-2021
Qld,31901,Bundaberg,35–39,"1,466","2,409",60.9,2020-2021
Qld,31901,Bundaberg,40–44,"1,428","2,316",61.7,2020-2021
Qld,31901,Bundaberg,45–49,"1,489","2,464",60.4,2020-2021
Qld,31901,Bundaberg,50–54,"1,459","2,434",59.9,2020-2021
Qld,31901,Bundaberg,55–59,"1,625","2,660",61.1,2020-2021
Qld,31901,Bundaberg,60–64,"1,520","2,547",59.7,2020-2021
Qld,31901,Bundaberg,65–69,"1,309","2,337",56.0,2020-2021
Qld,31901,Bundaberg,70–74,563,"2,172",25.9,2020-2021
Qld,31902,Burnett,25–29,774,"1,230",62.9,2020-2021
Qld,31902,Burnett,30–34,645,"1,193",54.1,2020-2021
Qld,31902,Burnett,35–39,681,"1,145",59.5,2020-2021
Qld,31902,Burnett,40–44,696,"1,214",57.4,2020-2021
Qld,31902,Burnett,45–49,835,"1,381",60.5,2020-2021
Qld,31902,Burnett,50–54,789,"1,364",57.8,2020-2021
Qld,31902,Burnett,55–59,844,"1,463",57.7,2020-2021
Qld,31902,Burnett,60–64,751,"1,396",53.8,2020-2021
Qld,31902,Burnett,65–69,652,"1,309",49.8,2020-2021
Qld,31902,Burnett,70–74,316,"1,138",27.8,2020-2021
Qld,31903,Gympie - Cooloola,25–29,890,"1,250",71.2,2020-2021
Qld,31903,Gympie - Cooloola,30–34,765,"1,285",59.5,2020-2021
Qld,31903,Gympie - Cooloola,35–39,836,"1,420",58.9,2020-2021
Qld,31903,Gympie - Cooloola,40–44,764,"1,316",58.1,2020-2021
Qld,31903,Gympie - Cooloola,45–49,912,"1,457",62.6,2020-2021
Qld,31903,Gympie - Cooloola,50–54,968,"1,530",63.3,2020-2021
Qld,31903,Gympie - Cooloola,55–59,"1,005","1,656",60.7,2020-2021
Qld,31903,Gympie - Cooloola,60–64,918,"1,552",59.1,2020-2021
Qld,31903,Gympie - Cooloola,65–69,778,"1,394",55.8,2020-2021
Qld,31903,Gympie - Cooloola,70–74,326,"1,239",26.3,2020-2021
Qld,31904,Hervey Bay,25–29,934,"1,391",67.1,2020-2021
Qld,31904,Hervey Bay,30–34,795,"1,452",54.8,2020-2021
Qld,31904,Hervey Bay,35–39,886,"1,575",56.2,2020-2021
Qld,31904,Hervey Bay,40–44,929,"1,512",61.5,2020-2021
Qld,31904,Hervey Bay,45–49,"1,041","1,697",61.3,2020-2021
Qld,31904,Hervey Bay,50–54,970,"1,635",59.3,2020-2021
Qld,31904,Hervey Bay,55–59,"1,079","1,853",58.2,2020-2021
Qld,31904,Hervey Bay,60–64,"1,068","1,892",56.5,2020-2021
Qld,31904,Hervey Bay,65–69,972,"1,872",51.9,2020-2021
Qld,31904,Hervey Bay,70–74,450,"1,836",24.5,2020-2021
Qld,31905,Maryborough,25–29,595,953,62.5,2020-2021
Qld,31905,Maryborough,30–34,568,"1,028",55.2,2020-2021
Qld,31905,Maryborough,35–39,564,"1,035",54.5,2020-2021
Qld,31905,Maryborough,40–44,647,"1,123",57.6,2020-2021
Qld,31905,Maryborough,45–49,729,"1,250",58.3,2020-2021
Qld,31905,Maryborough,50–54,780,"1,257",62.1,2020-2021
Qld,31905,Maryborough,55–59,858,"1,497",57.3,2020-2021
Qld,31905,Maryborough,60–64,900,"1,528",58.9,2020-2021
Qld,31905,Maryborough,65–69,771,"1,455",53.0,2020-2021
Qld,31905,Maryborough,70–74,297,"1,227",24.2,2020-2021
WA,50101,Augusta - Margaret River - Busselton,25–29,"1,078","1,340",80.4,2020-2021
WA,50101,Augusta - Margaret River - Busselton,30–34,"1,185","1,713",69.2,2020-2021
WA,50101,Augusta - Margaret River - Busselton,35–39,"1,423","2,022",70.4,2020-2021
WA,50101,Augusta - Margaret River - Busselton,40–44,"1,352","1,909",70.8,2020-2021
WA,50101,Augusta - Margaret River - Busselton,45–49,"1,314","1,791",73.3,2020-2021
WA,50101,Augusta - Margaret River - Busselton,50–54,"1,039","1,519",68.4,2020-2021
WA,50101,Augusta - Margaret River - Busselton,55–59,"1,009","1,487",67.8,2020-2021
WA,50101,Augusta - Margaret River - Busselton,60–64,972,"1,476",65.9,2020-2021
WA,50101,Augusta - Margaret River - Busselton,65–69,782,"1,330",58.8,2020-2021
WA,50101,Augusta - Margaret River - Busselton,70–74,312,"1,110",28.1,2020-2021
WA,50102,Bunbury,25–29,"2,094","3,195",65.5,2020-2021
WA,50102,Bunbury,30–34,"2,034","3,502",58.1,2020-2021
WA,50102,Bunbury,35–39,"2,028","3,417",59.4,2020-2021
WA,50102,Bunbury,40–44,"1,878","3,157",59.5,2020-2021
WA,50102,Bunbury,45–49,"1,974","3,270",60.4,2020-2021
WA,50102,Bunbury,50–54,"1,903","3,027",62.9,2020-2021
WA,50102,Bunbury,55–59,"1,715","2,878",59.6,2020-2021
WA,50102,Bunbury,60–64,"1,486","2,637",56.4,2020-2021
WA,50102,Bunbury,65–69,"1,115","2,140",52.1,2020-2021
WA,50102,Bunbury,70–74,496,"1,831",27.1,2020-2021
WA,50103,Manjimup,25–29,313,488,64.2,2020-2021
WA,50103,Manjimup,30–34,328,583,56.2,2020-2021
WA,50103,Manjimup,35–39,360,648,55.5,2020-2021
WA,50103,Manjimup,40–44,358,634,56.5,2020-2021
WA,50103,Manjimup,45–49,410,695,59.0,2020-2021
WA,50103,Manjimup,50–54,446,730,61.1,2020-2021
WA,50103,Manjimup,55–59,491,799,61.4,2020-2021
WA,50103,Manjimup,60–64,468,748,62.6,2020-2021
WA,50103,Manjimup,65–69,365,659,55.4,2020-2021
WA,50103,Manjimup,70–74,178,532,33.4,2020-2021
WA,50201,Mandurah,25–29,"2,123","2,834",74.9,2020-2021
WA,50201,Mandurah,30–34,"1,968","3,090",63.7,2020-2021
WA,50201,Mandurah,35–39,"1,796","3,002",59.8,2020-2021
WA,50201,Mandurah,40–44,"1,677","2,794",60.0,2020-2021
WA,50201,Mandurah,45–49,"1,787","2,888",61.9,2020-2021
WA,50201,Mandurah,50–54,"1,707","2,812",60.7,2020-2021
WA,50201,Mandurah,55–59,"1,703","2,852",59.7,2020-2021
WA,50201,Mandurah,60–64,"1,535","2,750",55.8,2020-2021
WA,50201,Mandurah,65–69,"1,383","2,605",53.1,2020-2021
WA,50201,Mandurah,70–74,695,"2,489",27.9,2020-2021
WA,50301,Cottesloe - Claremont,25–29,"1,763","1,900",92.8,2020-2021
WA,50301,Cottesloe - Claremont,30–34,"1,366","1,767",77.3,2020-2021
WA,50301,Cottesloe - Claremont,35–39,"1,409","1,960",71.9,2020-2021
WA,50301,Cottesloe - Claremont,40–44,"1,510","2,030",74.4,2020-2021
WA,50301,Cottesloe - Claremont,45–49,"1,847","2,317",79.7,2020-2021
WA,50301,Cottesloe - Claremont,50–54,"1,741","2,138",81.4,2020-2021
WA,50301,Cottesloe - Claremont,55–59,"1,490","1,814",82.1,2020-2021
WA,50301,Cottesloe - Claremont,60–64,"1,251","1,635",76.5,2020-2021
WA,50301,Cottesloe - Claremont,65–69,990,"1,424",69.5,2020-2021
WA,50301,Cottesloe - Claremont,70–74,446,"1,295",34.4,2020-2021
WA,50302,Perth City,25–29,"4,604","6,528",70.5,2020-2021
WA,50302,Perth City,30–34,"4,141","6,219",66.6,2020-2021
WA,50302,Perth City,35–39,"3,319","4,661",71.2,2020-2021
WA,50302,Perth City,40–44,"2,453","3,405",72.0,2020-2021
WA,50302,Perth City,45–49,"2,286","2,984",76.6,2020-2021
WA,50302,Perth City,50–54,"1,881","2,502",75.2,2020-2021
WA,50302,Perth City,55–59,"1,644","2,329",70.6,2020-2021
WA,50302,Perth City,60–64,"1,485","2,019",73.6,2020-2021
WA,50302,Perth City,65–69,"1,021","1,673",61.0,2020-2021
WA,50302,Perth City,70–74,460,"1,310",35.1,2020-2021
WA,50401,Bayswater - Bassendean,25–29,"2,348","3,377",69.5,2020-2021
WA,50401,Bayswater - Bassendean,30–34,"2,641","3,862",68.4,2020-2021
WA,50401,Bayswater - Bassendean,35–39,"2,195","3,326",66.0,2020-2021
WA,50401,Bayswater - Bassendean,40–44,"1,798","2,622",68.6,2020-2021
WA,50401,Bayswater - Bassendean,45–49,"1,676","2,493",67.2,2020-2021
WA,50401,Bayswater - Bassendean,50–54,"1,431","2,085",68.6,2020-2021
WA,50401,Bayswater - Bassendean,55–59,"1,321","1,993",66.3,2020-2021
WA,50401,Bayswater - Bassendean,60–64,"1,160","1,788",64.9,2020-2021
WA,50401,Bayswater - Bassendean,65–69,868,"1,555",55.8,2020-2021
WA,50401,Bayswater - Bassendean,70–74,433,"1,339",32.3,2020-2021
WA,50402,Mundaring,25–29,838,"1,051",79.7,2020-2021
WA,50402,Mundaring,30–34,775,"1,193",64.9,2020-2021
WA,50402,Mundaring,35–39,802,"1,207",66.5,2020-2021
WA,50402,Mundaring,40–44,824,"1,203",68.5,2020-2021
WA,50402,Mundaring,45–49,914,"1,319",69.3,2020-2021
WA,50402,Mundaring,50–54,866,"1,310",66.2,2020-2021
WA,50402,Mundaring,55–59,846,"1,250",67.7,2020-2021
WA,50402,Mundaring,60–64,699,"1,076",65.0,2020-2021
WA,50402,Mundaring,65–69,569,908,62.6,2020-2021
WA,50402,Mundaring,70–74,232,816,28.4,2020-2021
WA,50403,Swan,25–29,"4,118","5,754",71.6,2020-2021
WA,50403,Swan,30–34,"3,900","6,219",62.7,2020-2021
WA,50403,Swan,35–39,"3,503","5,529",63.4,2020-2021
WA,50403,Swan,40–44,"2,925","4,653",62.9,2020-2021
WA,50403,Swan,45–49,"2,912","4,315",67.5,2020-2021
WA,50403,Swan,50–54,"2,435","3,835",63.5,2020-2021
WA,50403,Swan,55–59,"2,012","3,388",59.4,2020-2021
WA,50403,Swan,60–64,"1,393","2,608",53.4,2020-2021
WA,50403,Swan,65–69,"1,003","1,919",52.3,2020-2021
WA,50403,Swan,70–74,437,"1,526",28.6,2020-2021
WA,50501,Joondalup,25–29,"3,451","4,037",85.5,2020-2021
WA,50501,Joondalup,30–34,"3,390","4,836",70.1,2020-2021
WA,50501,Joondalup,35–39,"3,710","5,222",71.0,2020-2021
WA,50501,Joondalup,40–44,"3,698","5,110",72.4,2020-2021
WA,50501,Joondalup,45–49,"3,865","5,203",74.3,2020-2021
WA,50501,Joondalup,50–54,"3,450","4,769",72.3,2020-2021
WA,50501,Joondalup,55–59,"3,242","4,605",70.4,2020-2021
WA,50501,Joondalup,60–64,"2,847","4,087",69.7,2020-2021
WA,50501,Joondalup,65–69,"2,105","3,431",61.4,2020-2021
WA,50501,Joondalup,70–74,927,"2,709",34.2,2020-2021
WA,50502,Stirling,25–29,"6,588","8,814",74.7,2020-2021
WA,50502,Stirling,30–34,"6,780","9,615",70.5,2020-2021
WA,50502,Stirling,35–39,"5,573","8,250",67.6,2020-2021
WA,50502,Stirling,40–44,"4,589","6,530",70.3,2020-2021
WA,50502,Stirling,45–49,"4,157","5,883",70.7,2020-2021
WA,50502,Stirling,50–54,"3,486","5,040",69.2,2020-2021
WA,50502,Stirling,55–59,"3,130","4,631",67.6,2020-2021
WA,50502,Stirling,60–64,"2,792","4,171",66.9,2020-2021
WA,50502,Stirling,65–69,"2,073","3,611",57.4,2020-2021
WA,50502,Stirling,70–74,"1,076","3,231",33.3,2020-2021
WA,50503,Wanneroo,25–29,"5,426","7,422",73.1,2020-2021
WA,50503,Wanneroo,30–34,"5,642","8,457",66.7,2020-2021
WA,50503,Wanneroo,35–39,"5,058","7,965",63.5,2020-2021
WA,50503,Wanneroo,40–44,"4,393","6,802",64.6,2020-2021
WA,50503,Wanneroo,45–49,"4,307","6,582",65.4,2020-2021
WA,50503,Wanneroo,50–54,"3,454","5,552",62.2,2020-2021
WA,50503,Wanneroo,55–59,"2,551","4,493",56.8,2020-2021
WA,50503,Wanneroo,60–64,"1,906","3,510",54.3,2020-2021
WA,50503,Wanneroo,65–69,"1,293","2,786",46.4,2020-2021
WA,50503,Wanneroo,70–74,616,"2,293",26.9,2020-2021
WA,50601,Armadale,25–29,"2,416","3,530",68.4,2020-2021
WA,50601,Armadale,30–34,"2,699","4,218",64.0,2020-2021
WA,50601,Armadale,35–39,"2,284","3,912",58.4,2020-2021
WA,50601,Armadale,40–44,"1,641","2,888",56.8,2020-2021
WA,50601,Armadale,45–49,"1,461","2,363",61.8,2020-2021
WA,50601,Armadale,50–54,"1,232","2,078",59.3,2020-2021
WA,50601,Armadale,55–59,"1,105","1,923",57.5,2020-2021
WA,50601,Armadale,60–64,822,"1,651",49.8,2020-2021
WA,50601,Armadale,65–69,694,"1,371",50.6,2020-2021
WA,50601,Armadale,70–74,306,"1,072",28.5,2020-2021
WA,50602,Belmont - Victoria Park,25–29,"2,518","4,077",61.8,2020-2021
WA,50602,Belmont - Victoria Park,30–34,"2,453","4,006",61.2,2020-2021
WA,50602,Belmont - Victoria Park,35–39,"1,837","3,089",59.5,2020-2021
WA,50602,Belmont - Victoria Park,40–44,"1,465","2,256",64.9,2020-2021
WA,50602,Belmont - Victoria Park,45–49,"1,212","1,940",62.5,2020-2021
WA,50602,Belmont - Victoria Park,50–54,975,"1,633",59.7,2020-2021
WA,50602,Belmont - Victoria Park,55–59,917,"1,577",58.1,2020-2021
WA,50602,Belmont - Victoria Park,60–64,746,"1,352",55.2,2020-2021
WA,50602,Belmont - Victoria Park,65–69,524,"1,093",48.0,2020-2021
WA,50602,Belmont - Victoria Park,70–74,240,864,27.8,2020-2021
WA,50603,Canning,25–29,"2,351","3,888",60.5,2020-2021
WA,50603,Canning,30–34,"2,349","3,798",61.9,2020-2021
WA,50603,Canning,35–39,"2,326","3,614",64.4,2020-2021
WA,50603,Canning,40–44,"2,002","3,071",65.2,2020-2021
WA,50603,Canning,45–49,"1,926","2,690",71.6,2020-2021
WA,50603,Canning,50–54,"1,663","2,311",72.0,2020-2021
WA,50603,Canning,55–59,"1,460","2,131",68.5,2020-2021
WA,50603,Canning,60–64,"1,261","1,926",65.5,2020-2021
WA,50603,Canning,65–69,957,"1,639",58.4,2020-2021
WA,50603,Canning,70–74,436,"1,332",32.7,2020-2021
WA,50604,Gosnells,25–29,"2,779","4,363",63.7,2020-2021
WA,50604,Gosnells,30–34,"3,012","5,017",60.0,2020-2021
WA,50604,Gosnells,35–39,"3,148","4,999",63.0,2020-2021
WA,50604,Gosnells,40–44,"2,385","4,022",59.3,2020-2021
WA,50604,Gosnells,45–49,"2,202","3,574",61.6,2020-2021
WA,50604,Gosnells,50–54,"1,871","3,062",61.1,2020-2021
WA,50604,Gosnells,55–59,"1,514","2,637",57.4,2020-2021
WA,50604,Gosnells,60–64,"1,324","2,327",56.9,2020-2021
WA,50604,Gosnells,65–69,"1,011","1,930",52.4,2020-2021
WA,50604,Gosnells,70–74,491,"1,581",31.1,2020-2021
WA,50605,Kalamunda,25–29,"1,269","1,622",78.3,2020-2021
WA,50605,Kalamunda,30–34,"1,323","1,918",69.0,2020-2021
WA,50605,Kalamunda,35–39,"1,320","2,013",65.6,2020-2021
WA,50605,Kalamunda,40–44,"1,238","1,823",67.9,2020-2021
WA,50605,Kalamunda,45–49,"1,186","1,754",67.6,2020-2021
WA,50605,Kalamunda,50–54,"1,021","1,587",64.4,2020-2021
WA,50605,Kalamunda,55–59,963,"1,508",63.9,2020-2021
WA,50605,Kalamunda,60–64,808,"1,298",62.2,2020-2021
WA,50605,Kalamunda,65–69,679,"1,182",57.4,2020-2021
WA,50605,Kalamunda,70–74,340,"1,046",32.5,2020-2021
WA,50606,Serpentine - Jarrahdale,25–29,959,"1,276",75.1,2020-2021
WA,50606,Serpentine - Jarrahdale,30–34,849,"1,404",60.4,2020-2021
WA,50606,Serpentine - Jarrahdale,35–39,704,"1,193",59.0,2020-2021
WA,50606,Serpentine - Jarrahdale,40–44,529,918,57.6,2020-2021
WA,50606,Serpentine - Jarrahdale,45–49,502,888,56.5,2020-2021
WA,50606,Serpentine - Jarrahdale,50–54,439,799,54.9,2020-2021
WA,50606,Serpentine - Jarrahdale,55–59,393,688,57.1,2020-2021
WA,50606,Serpentine - Jarrahdale,60–64,289,528,54.8,2020-2021
WA,50606,Serpentine - Jarrahdale,65–69,173,382,45.3,2020-2021
WA,50606,Serpentine - Jarrahdale,70–74,88,299,29.4,2020-2021
WA,50607,South Perth,25–29,"1,310","1,782",73.5,2020-2021
WA,50607,South Perth,30–34,"1,170","1,705",68.6,2020-2021
WA,50607,South Perth,35–39,"1,036","1,544",67.1,2020-2021
WA,50607,South Perth,40–44,874,"1,221",71.6,2020-2021
WA,50607,South Perth,45–49,852,"1,226",69.5,2020-2021
WA,50607,South Perth,50–54,813,"1,123",72.4,2020-2021
WA,50607,South Perth,55–59,804,"1,101",73.0,2020-2021
WA,50607,South Perth,60–64,745,"1,050",71.0,2020-2021
WA,50607,South Perth,65–69,577,940,61.4,2020-2021
WA,50607,South Perth,70–74,251,724,34.7,2020-2021
WA,50701,Cockburn,25–29,"3,292","4,327",76.1,2020-2021
WA,50701,Cockburn,30–34,"3,439","4,971",69.2,2020-2021
WA,50701,Cockburn,35–39,"3,226","4,575",70.5,2020-2021
WA,50701,Cockburn,40–44,"2,595","3,807",68.2,2020-2021
WA,50701,Cockburn,45–49,"2,391","3,528",67.8,2020-2021
WA,50701,Cockburn,50–54,"1,950","2,963",65.8,2020-2021
WA,50701,Cockburn,55–59,"1,658","2,580",64.3,2020-2021
WA,50701,Cockburn,60–64,"1,367","2,163",63.2,2020-2021
WA,50701,Cockburn,65–69,911,"1,703",53.5,2020-2021
WA,50701,Cockburn,70–74,435,"1,368",31.8,2020-2021
WA,50702,Fremantle,25–29,"1,331","1,376",96.7,2020-2021
WA,50702,Fremantle,30–34,"1,120","1,510",74.1,2020-2021
WA,50702,Fremantle,35–39,"1,092","1,423",76.8,2020-2021
WA,50702,Fremantle,40–44,897,"1,175",76.4,2020-2021
WA,50702,Fremantle,45–49,999,"1,264",79.0,2020-2021
WA,50702,Fremantle,50–54,938,"1,160",80.9,2020-2021
WA,50702,Fremantle,55–59,913,"1,150",79.4,2020-2021
WA,50702,Fremantle,60–64,717,982,73.1,2020-2021
WA,50702,Fremantle,65–69,631,852,74.1,2020-2021
WA,50702,Fremantle,70–74,257,708,36.3,2020-2021
WA,50703,Kwinana,25–29,"1,343","1,899",70.7,2020-2021
WA,50703,Kwinana,30–34,"1,308","2,095",62.4,2020-2021
WA,50703,Kwinana,35–39,"1,121","1,888",59.4,2020-2021
WA,50703,Kwinana,40–44,851,"1,400",60.8,2020-2021
WA,50703,Kwinana,45–49,699,"1,206",57.9,2020-2021
WA,50703,Kwinana,50–54,542,"1,014",53.5,2020-2021
WA,50703,Kwinana,55–59,392,831,47.2,2020-2021
WA,50703,Kwinana,60–64,304,665,45.7,2020-2021
WA,50703,Kwinana,65–69,234,539,43.4,2020-2021
WA,50703,Kwinana,70–74,86,380,22.6,2020-2021
WA,50704,Melville,25–29,"2,335","2,892",80.8,2020-2021
WA,50704,Melville,30–34,"2,296","3,143",73.0,2020-2021
WA,50704,Melville,35–39,"2,442","3,411",71.6,2020-2021
WA,50704,Melville,40–44,"2,383","3,342",71.3,2020-2021
WA,50704,Melville,45–49,"2,536","3,266",77.6,2020-2021
WA,50704,Melville,50–54,"2,322","2,982",77.9,2020-2021
WA,50704,Melville,55–59,"2,223","2,879",77.2,2020-2021
WA,50704,Melville,60–64,"2,000","2,603",76.8,2020-2021
WA,50704,Melville,65–69,"1,533","2,362",64.9,2020-2021
WA,50704,Melville,70–74,677,"1,898",35.7,2020-2021
WA,50705,Rockingham,25–29,"3,455","4,692",73.6,2020-2021
WA,50705,Rockingham,30–34,"3,083","5,016",61.5,2020-2021
WA,50705,Rockingham,35–39,"2,972","4,807",61.8,2020-2021
WA,50705,Rockingham,40–44,"2,524","4,090",61.7,2020-2021
WA,50705,Rockingham,45–49,"2,475","4,039",61.3,2020-2021
WA,50705,Rockingham,50–54,"2,083","3,579",58.2,2020-2021
WA,50705,Rockingham,55–59,"1,609","3,145",51.2,2020-2021
WA,50705,Rockingham,60–64,"1,281","2,511",51.0,2020-2021
WA,50705,Rockingham,65–69,931,"2,037",45.7,2020-2021
WA,50705,Rockingham,70–74,415,"1,767",23.5,2020-2021
WA,50901,Albany,25–29,"1,142","1,532",74.5,2020-2021
WA,50901,Albany,30–34,"1,057","1,718",61.5,2020-2021
WA,50901,Albany,35–39,"1,106","1,720",64.3,2020-2021
WA,50901,Albany,40–44,"1,155","1,687",68.5,2020-2021
WA,50901,Albany,45–49,"1,140","1,814",62.8,2020-2021
WA,50901,Albany,50–54,"1,121","1,758",63.8,2020-2021
WA,50901,Albany,55–59,"1,121","1,847",60.7,2020-2021
WA,50901,Albany,60–64,"1,033","1,648",62.7,2020-2021
WA,50901,Albany,65–69,840,"1,500",56.0,2020-2021
WA,50901,Albany,70–74,351,"1,233",28.5,2020-2021
WA,50902,Wheat Belt - North,25–29,887,"1,343",66.1,2020-2021
WA,50902,Wheat Belt - North,30–34,864,"1,493",57.8,2020-2021
WA,50902,Wheat Belt - North,35–39,869,"1,530",56.8,2020-2021
WA,50902,Wheat Belt - North,40–44,823,"1,418",58.0,2020-2021
WA,50902,Wheat Belt - North,45–49,925,"1,589",58.2,2020-2021
WA,50902,Wheat Belt - North,50–54,922,"1,645",56.0,2020-2021
WA,50902,Wheat Belt - North,55–59,960,"1,760",54.6,2020-2021
WA,50902,Wheat Belt - North,60–64,822,"1,614",50.9,2020-2021
WA,50902,Wheat Belt - North,65–69,662,"1,379",48.0,2020-2021
WA,50902,Wheat Belt - North,70–74,317,"1,137",27.9,2020-2021
WA,50903,Wheat Belt - South,25–29,360,502,71.6,2020-2021
WA,50903,Wheat Belt - South,30–34,347,550,63.1,2020-2021
WA,50903,Wheat Belt - South,35–39,343,578,59.4,2020-2021
WA,50903,Wheat Belt - South,40–44,320,521,61.5,2020-2021
WA,50903,Wheat Belt - South,45–49,324,535,60.6,2020-2021
WA,50903,Wheat Belt - South,50–54,330,568,58.1,2020-2021
WA,50903,Wheat Belt - South,55–59,357,596,59.9,2020-2021
WA,50903,Wheat Belt - South,60–64,291,535,54.4,2020-2021
