sa3_code,Area_Label,Census_Year,Estimated_Resident_Population,Population_Density_Per_Km2,Estimated resident population - males (no.),Estimated resident population - females (no.),Median_Age_Males,Median_Age_Females,Median_Age_Overall,Males - 85 and over (no.),Females - 85 and over (no.),Number_of_Births,Number_of_Deaths,Standardised_Death_Rate,Overseas_Arrivals,Overseas_Departures,Net_Overseas_Migration,Indigenous_Population,Indigenous_Population_Percent,Born_in_Oceania_Excluding_Australia_Percent,Born_in_North_West_Europe_Percent,Born_in_Southern_Eastern_Europe_Percent,Born_in_North_Africa_Middle_East_Percent,Born_in_South_East_Asia_Percent,Born_in_North_East_Asia_Percent,Born_in_Southern_Central_Asia_Percent,Born_in_Americas_Percent,Born_in_Sub_Saharan_Africa_Percent,Total_Born_Overseas,Total_Born_Overseas_Percent,Number_of_Australian_Citizens,Number_of_Non_Australian_Citizens,Australian_Citizenship_Not_Stated,Australian_Citizen_Percent,Non_Australian_Citizen_Percent,Australian_Citizenship_Not_Stated_Percent,Speaks_Other_Language_At_Home,Speaks_Other_Language_At_Home_Percent,Males_Under_14,Females_Under_14,Males_15_to_24,Females_15_to_24,Males_25_to_34,Females_25_to_34,Males_35_to_44,Females_35_to_44,Males_45_to_54,Females_45_to_54,Males_55_to_64,Females_55_to_64,Males_65_to_74,Females_65_to_74,Males_75_to_84,Females_75_to_84,Males_85_and_over,Females_85_and_over
14300,Junee,2019,6442.00,3.20,3707.00,2735.00,37.90,42.40,39.30,40.00,74.00,59.00,52.00,5.20,82.00,38.00,44.00,,,,,,,,,,,,,,,,,,,,,,556.0,534.0,468.0,302.0,645.0,322.0,563.0,289.0,487.0,351.0,456.0,399.0,325.0,303.0,167.0,161.0,40.00,74.00
14300,Junee,2020,6449.00,3.20,3711.00,2738.00,38.30,43.50,39.90,38.00,78.00,66.00,48.00,5.80,72.00,44.00,28.00,,,,,,,,,,,,,,,,,,,,,,551.0,523.0,450.0,289.0,633.0,316.0,569.0,289.0,486.0,345.0,457.0,402.0,349.0,328.0,178.0,168.0,38.00,78.00
14300,Junee,2021,6450.00,3.20,3723.00,2727.00,39.00,44.60,40.80,44.00,77.00,83.00,45.00,5.70,40.00,26.00,14.00,587.00,9.20,1.90,2.00,0.40,0.40,1.10,1.80,0.40,0.30,0.30,544.00,8.50,4961.00,307.00,1148.00,77.30,4.80,17.90,295.00,4.60,545.0,515.0,438.0,274.0,609.0,301.0,560.0,286.0,500.0,353.0,466.0,404.0,364.0,336.0,197.0,181.0,44.00,77.00
14300,Junee,2022,6453.00,3.20,,,,,,,,,,,76.00,36.00,40.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14350,Kempsey,2011,,,,,,,,,,,,,,,,3119.00,11.10,,,,,,,,,,,,25491.00,619.00,2029.00,90.60,2.20,7.20,537.00,1.90,,,,,,,,,,,,,,,,,,
14350,Kempsey,2016,,,,,,,,,,325.00,337.00,6.90,,,,3350.00,11.60,1.10,3.50,0.40,0.10,0.70,0.40,0.30,0.40,0.20,2054.00,7.10,25225.00,717.00,2945.00,87.30,2.50,10.20,651.00,2.30,,,,,,,,,,,,,,,,,,
14350,Kempsey,2017,29754.00,8.80,15000.00,14754.00,45.70,47.20,46.50,321.00,546.00,342.00,340.00,6.70,148.00,56.00,92.00,,,,,,,,,,,,,,,,,,,,,,2642.0,2646.0,1719.0,1454.0,1550.0,1408.0,1462.0,1463.0,1843.0,1915.0,2349.0,2384.0,2100.0,1924.0,1014.0,1014.0,321.00,546.00
14350,Kempsey,2018,30046.00,8.90,15186.00,14860.00,45.70,47.30,46.50,309.00,541.00,347.00,363.00,6.90,143.00,62.00,81.00,,,,,,,,,,,,,,,,,,,,,,2644.0,2640.0,1777.0,1464.0,1591.0,1447.0,1466.0,1458.0,1845.0,1885.0,2346.0,2389.0,2156.0,2000.0,1052.0,1036.0,309.00,541.00
14350,Kempsey,2019,30301.00,9.00,15336.00,14965.00,45.70,47.60,46.70,311.00,531.00,369.00,349.00,7.00,145.00,68.00,77.00,,,,,,,,,,,,,,,,,,,,,,2649.0,2635.0,1816.0,1474.0,1621.0,1461.0,1466.0,1467.0,1801.0,1836.0,2367.0,2395.0,2245.0,2084.0,1060.0,1082.0,311.00,531.00
14350,Kempsey,2020,30542.00,9.00,15458.00,15084.00,45.90,48.10,47.10,319.00,511.00,362.00,324.00,6.80,130.00,78.00,52.00,,,,,,,,,,,,,,,,,,,,,,2666.0,2616.0,1766.0,1468.0,1665.0,1485.0,1495.0,1468.0,1780.0,1787.0,2338.0,2445.0,2327.0,2174.0,1102.0,1130.0,319.00,511.00
14350,Kempsey,2021,30816.00,9.10,15618.00,15198.00,46.30,48.50,47.40,321.00,501.00,349.00,417.00,6.90,55.00,46.00,9.00,3959.00,12.90,1.10,3.60,0.30,0.20,1.10,0.40,0.40,0.50,0.20,2399.00,7.80,26968.00,827.00,2890.00,87.90,2.70,9.40,889.00,2.90,2663.0,2580.0,1727.0,1484.0,1670.0,1481.0,1559.0,1494.0,1776.0,1797.0,2325.0,2426.0,2396.0,2241.0,1181.0,1194.0,321.00,501.00
14350,Kempsey,2022,31118.00,9.20,,,,,,,,,,,144.00,68.00,76.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14400,Kiama,2011,,,,,,,,,,,,,,,,288.00,1.40,,,,,,,,,,,,18409.00,825.00,748.00,92.10,4.10,3.70,752.00,3.80,,,,,,,,,,,,,,,,,,
14400,Kiama,2016,,,,,,,,,,199.00,206.00,4.90,,,,394.00,1.80,1.60,7.80,1.30,0.30,0.60,0.50,0.20,0.90,0.60,2959.00,13.80,19182.00,867.00,1415.00,89.40,4.00,6.60,925.00,4.30,,,,,,,,,,,,,,,,,,
14400,Kiama,2017,22286.00,86.50,10953.00,11333.00,44.80,47.70,46.30,244.00,462.00,188.00,158.00,4.60,185.00,70.00,115.00,,,,,,,,,,,,,,,,,,,,,,1976.0,1876.0,1298.0,1112.0,1064.0,1047.0,1160.0,1233.0,1386.0,1448.0,1672.0,1825.0,1441.0,1513.0,712.0,817.0,244.00,462.00
14400,Kiama,2018,22453.00,87.10,11052.00,11401.00,45.10,47.70,46.50,253.00,456.00,235.00,167.00,4.40,179.00,78.00,101.00,,,,,,,,,,,,,,,,,,,,,,1966.0,1906.0,1268.0,1119.0,1111.0,1064.0,1163.0,1232.0,1362.0,1419.0,1651.0,1782.0,1528.0,1577.0,750.0,846.0,253.00,456.00
14400,Kiama,2019,22676.00,88.00,11153.00,11523.00,45.60,48.00,46.90,266.00,455.00,200.00,209.00,4.40,181.00,84.00,97.00,,,,,,,,,,,,,,,,,,,,,,1975.0,1911.0,1247.0,1121.0,1111.0,1063.0,1181.0,1236.0,1319.0,1408.0,1657.0,1803.0,1590.0,1643.0,807.0,883.0,266.00,455.00
14400,Kiama,2020,22828.00,88.60,11208.00,11620.00,46.40,48.60,47.60,269.00,452.00,225.00,175.00,4.40,160.00,96.00,64.00,,,,,,,,,,,,,,,,,,,,,,1982.0,1883.0,1206.0,1114.0,1054.0,1063.0,1195.0,1245.0,1302.0,1388.0,1666.0,1810.0,1642.0,1721.0,892.0,944.0,269.00,452.00
14400,Kiama,2021,22961.00,89.10,11275.00,11686.00,47.00,49.20,48.20,284.00,462.00,192.00,172.00,4.30,67.00,58.00,9.00,534.00,2.30,1.50,8.00,1.30,0.30,0.80,0.50,0.20,1.20,0.70,3353.00,14.50,21171.00,982.00,924.00,91.80,4.30,4.00,1033.00,4.50,2020.0,1837.0,1159.0,1085.0,991.0,1037.0,1207.0,1285.0,1324.0,1413.0,1631.0,1784.0,1698.0,1802.0,961.0,981.0,284.00,462.00
14400,Kiama,2022,22925.00,89.00,,,,,,,,,,,168.00,81.00,87.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14500,Ku-ring-gai,2011,,,,,,,,,,,,,,,,151.00,0.10,,,,,,,,,,,,93779.00,11104.00,4417.00,85.80,10.20,4.00,22973.00,21.00,,,,,,,,,,,,,,,,,,
14500,Ku-ring-gai,2016,,,,,,,,,,1040.00,763.00,3.60,,,,213.00,0.20,2.30,8.20,1.60,1.70,3.50,13.20,2.50,1.90,3.90,45885.00,38.90,98409.00,14424.00,5220.00,83.40,12.20,4.40,32755.00,27.70,,,,,,,,,,,,,,,,,,
14500,Ku-ring-gai,2017,124055.00,1452.50,60053.00,64002.00,39.60,42.20,41.00,1551.00,2492.00,925.00,769.00,3.60,4242.00,2620.00,1622.00,,,,,,,,,,,,,,,,,,,,,,12973.0,12167.0,8565.0,8162.0,5353.0,5767.0,7454.0,8548.0,8824.0,9931.0,6938.0,7315.0,5150.0,5780.0,3245.0,3840.0,1551.00,2492.00
14500,Ku-ring-gai,2018,125394.00,1468.20,60739.00,64655.00,39.70,42.30,41.10,1549.00,2414.00,1051.00,726.00,3.50,4078.00,2832.00,1246.00,,,,,,,,,,,,,,,,,,,,,,12958.0,12225.0,8712.0,8118.0,5405.0,5826.0,7527.0,8684.0,8888.0,9940.0,7159.0,7556.0,5211.0,5949.0,3330.0,3943.0,1549.00,2414.00
14500,Ku-ring-gai,2019,126179.00,1477.30,61120.00,65059.00,39.90,42.50,41.30,1564.00,2393.00,872.00,735.00,3.50,4155.00,3009.00,1146.00,,,,,,,,,,,,,,,,,,,,,,12959.0,12195.0,8790.0,8133.0,5291.0,5724.0,7629.0,8836.0,8908.0,9919.0,7286.0,7756.0,5287.0,6045.0,3406.0,4058.0,1564.00,2393.00
14500,Ku-ring-gai,2020,126193.00,1477.50,61145.00,65048.00,40.50,43.00,41.90,1609.00,2395.00,850.00,746.00,3.40,3689.00,2864.00,825.00,,,,,,,,,,,,,,,,,,,,,,12853.0,12104.0,8685.0,7969.0,5042.0,5419.0,7644.0,8988.0,9031.0,9916.0,7355.0,7862.0,5392.0,6184.0,3534.0,4211.0,1609.00,2395.00
14500,Ku-ring-gai,2021,124659.00,1459.50,60443.00,64216.00,41.30,43.50,42.50,1676.00,2416.00,891.00,785.00,3.40,1558.00,2299.00,-741.00,299.00,0.20,2.10,7.30,1.60,2.10,3.90,16.80,3.10,2.00,3.60,52722.00,42.50,104678.00,16642.00,2757.00,84.40,13.40,2.20,41469.00,33.40,12650.0,11904.0,8428.0,7766.0,4655.0,4883.0,7546.0,9026.0,8944.0,9917.0,7455.0,7778.0,5411.0,6188.0,3678.0,4338.0,1676.00,2416.00
14500,Ku-ring-gai,2022,124108.00,1453.10,,,,,,,,,,,3534.00,2499.00,1035.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14550,Kyogle,2011,,,,,,,,,,,,,,,,488.00,5.30,,,,,,,,,,,,8391.00,316.00,524.00,91.00,3.40,5.70,242.00,2.60,,,,,,,,,,,,,,,,,,
14550,Kyogle,2016,,,,,,,,,,78.00,81.00,6.40,,,,381.00,4.30,1.90,4.70,0.30,0.20,0.70,0.30,0.20,0.60,0.50,849.00,9.50,7853.00,289.00,798.00,87.90,3.20,8.90,241.00,2.70,,,,,,,,,,,,,,,,,,
14550,Kyogle,2017,9167.00,2.60,4628.00,4539.00,50.50,49.10,49.80,80.00,147.00,84.00,90.00,6.20,26.00,10.00,16.00,,,,,,,,,,,,,,,,,,,,,,765.0,783.0,447.0,415.0,350.0,357.0,430.0,456.0,681.0,686.0,929.0,828.0,678.0,573.0,268.0,294.0,80.00,147.00
14550,Kyogle,2018,9198.00,2.60,4619.00,4579.00,50.70,49.50,50.10,84.00,144.00,95.00,100.00,6.30,24.00,10.00,14.00,,,,,,,,,,,,,,,,,,,,,,763.0,776.0,460.0,416.0,338.0,371.0,419.0,459.0,655.0,668.0,903.0,839.0,709.0,613.0,288.0,293.0,84.00,144.00
14550,Kyogle,2019,9235.00,2.60,4621.00,4614.00,51.50,49.90,50.60,89.00,134.00,95.00,93.00,6.50,25.00,11.00,14.00,,,,,,,,,,,,,,,,,,,,,,743.0,767.0,447.0,417.0,353.0,366.0,413.0,482.0,611.0,649.0,904.0,841.0,762.0,656.0,299.0,302.0,89.00,134.00
14550,Kyogle,2020,9286.00,2.60,4608.00,4678.00,52.40,50.40,51.30,100.00,134.00,90.00,95.00,6.60,23.00,14.00,9.00,,,,,,,,,,,,,,,,,,,,,,751.0,759.0,422.0,414.0,345.0,391.0,408.0,473.0,558.0,639.0,921.0,865.0,809.0,698.0,294.0,305.0,100.00,134.00
14550,Kyogle,2021,9344.00,2.60,4616.00,4728.00,53.00,51.10,51.90,100.00,140.00,79.00,76.00,5.90,10.00,8.00,2.00,525.00,5.60,2.20,4.70,0.40,0.10,0.80,0.20,0.40,0.80,0.60,938.00,10.00,8249.00,300.00,815.00,88.10,3.20,8.70,311.00,3.30,730.0,769.0,429.0,395.0,337.0,372.0,422.0,472.0,518.0,633.0,935.0,894.0,828.0,731.0,317.0,322.0,100.00,140.00
14550,Kyogle,2022,9418.00,2.60,,,,,,,,,,,33.00,16.00,17.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14600,Lachlan,2011,,,,,,,,,,,,,,,,1161.00,17.70,,,,,,,,,,,,6116.00,118.00,344.00,93.00,1.80,5.20,91.00,1.40,,,,,,,,,,,,,,,,,,
14600,Lachlan,2016,,,,,,,,,,91.00,85.00,6.90,,,,1174.00,18.70,0.60,0.80,0.20,0.20,0.80,0.30,0.30,0.20,0.30,237.00,3.80,5451.00,127.00,699.00,86.80,2.00,11.10,142.00,2.30,,,,,,,,,,,,,,,,,,
14600,Lachlan,2017,6399.00,0.40,3200.00,3199.00,39.00,39.30,39.20,79.00,118.00,99.00,69.00,7.50,8.00,4.00,4.00,,,,,,,,,,,,,,,,,,,,,,751.0,690.0,353.0,340.0,359.0,423.0,336.0,342.0,345.0,372.0,435.0,392.0,336.0,309.0,206.0,213.0,79.00,118.00
14600,Lachlan,2018,6333.00,0.40,3176.00,3157.00,38.50,39.90,39.20,74.00,113.00,102.00,70.00,7.90,7.00,4.00,3.00,,,,,,,,,,,,,,,,,,,,,,751.0,672.0,350.0,330.0,358.0,414.0,338.0,335.0,331.0,362.0,432.0,406.0,340.0,312.0,202.0,213.0,74.00,113.00
14600,Lachlan,2019,6262.00,0.40,3139.00,3123.00,38.60,40.00,39.30,75.00,111.00,99.00,68.00,7.30,7.00,4.00,3.00,,,,,,,,,,,,,,,,,,,,,,739.0,654.0,348.0,324.0,354.0,402.0,327.0,346.0,331.0,357.0,427.0,406.0,334.0,304.0,204.0,219.0,75.00,111.00
14600,Lachlan,2020,6209.00,0.40,3115.00,3094.00,39.40,41.00,40.20,71.00,116.00,110.00,58.00,6.80,7.00,4.00,3.00,,,,,,,,,,,,,,,,,,,,,,709.0,631.0,337.0,303.0,350.0,393.0,334.0,344.0,339.0,358.0,421.0,418.0,348.0,312.0,206.0,219.0,71.00,116.00
14600,Lachlan,2021,6149.00,0.40,3092.00,3057.00,40.40,41.10,40.80,75.00,125.00,85.00,66.00,6.50,3.00,3.00,,1118.00,18.30,0.50,1.00,0.10,,0.90,0.20,1.10,0.30,0.50,293.00,4.80,5213.00,203.00,682.00,85.50,3.30,11.20,218.00,3.60,684.0,618.0,321.0,289.0,340.0,379.0,345.0,355.0,339.0,359.0,422.0,409.0,361.0,319.0,205.0,204.0,75.00,125.00
14600,Lachlan,2022,6131.00,0.40,,,,,,,,,,,22.00,11.00,11.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14650,Lake Macquarie,2011,,,,,,,,,,,,,,,,5597.00,3.00,,,,,,,,,,,,175576.00,5690.00,7739.00,92.90,3.00,4.10,7150.00,3.80,,,,,,,,,,,,,,,,,,
14650,Lake Macquarie,2016,,,,,,,,,,2281.00,1805.00,6.00,,,,8031.00,4.10,1.40,4.40,1.00,0.20,0.90,0.50,0.50,0.60,0.50,19661.00,10.00,182020.00,6250.00,9100.00,92.20,3.20,4.60,8747.00,4.40,,,,,,,,,,,,,,,,,,
14650,Lake Macquarie,2017,204394.00,315.10,100208.00,104186.00,40.00,42.80,41.40,2108.00,3585.00,2252.00,1931.00,5.90,1079.00,408.00,671.00,,,,,,,,,,,,,,,,,,,,,,19696.0,18587.0,12843.0,11920.0,11819.0,12137.0,11794.0,12396.0,12791.0,13438.0,12656.0,13485.0,10721.0,11660.0,5780.0,6978.0,2108.00,3585.00
14650,Lake Macquarie,2018,206746.00,318.70,101565.00,105181.00,39.80,42.70,41.30,2158.00,3634.00,2482.00,1948.00,5.90,1040.00,449.00,591.00,,,,,,,,,,,,,,,,,,,,,,19886.0,18616.0,13061.0,12120.0,12121.0,12338.0,11921.0,12400.0,12742.0,13332.0,12677.0,13549.0,11059.0,12030.0,5940.0,7162.0,2158.00,3634.00
14650,Lake Macquarie,2019,209114.00,322.40,102885.00,106229.00,39.60,42.80,41.20,2232.00,3667.00,2340.00,1932.00,5.90,1057.00,498.00,559.00,,,,,,,,,,,,,,,,,,,,,,20086.0,18752.0,13163.0,12091.0,12365.0,12482.0,12069.0,12582.0,12784.0,13249.0,12748.0,13708.0,11207.0,12236.0,6231.0,7462.0,2232.00,3667.00
14650,Lake Macquarie,2020,211534.00,326.10,104138.00,107396.00,40.00,43.00,41.60,2275.00,3723.00,2274.00,1821.00,5.70,938.00,561.00,377.00,,,,,,,,,,,,,,,,,,,,,,20247.0,18885.0,13015.0,11881.0,12379.0,12502.0,12338.0,12863.0,12942.0,13259.0,12843.0,13882.0,11479.0,12565.0,6620.0,7836.0,2275.00,3723.00
14650,Lake Macquarie,2021,213967.00,329.90,105524.00,108443.00,40.50,43.40,42.00,2349.00,3832.00,2467.00,1979.00,5.60,436.00,337.00,99.00,11759.00,5.50,1.50,4.30,1.00,0.20,1.10,0.60,0.80,0.70,0.70,23066.00,10.80,198572.00,7860.00,7411.00,92.90,3.70,3.50,11259.00,5.30,20502.0,19140.0,12687.0,11557.0,12231.0,12407.0,12727.0,13179.0,13263.0,13371.0,13017.0,13973.0,11703.0,12830.0,7045.0,8154.0,2349.00,3832.00
14650,Lake Macquarie,2022,216428.00,333.70,,,,,,,,,,,1113.00,534.00,579.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14700,Lane Cove,2011,,,,,,,,,,,,,,,,74.00,0.20,,,,,,,,,,,,26526.00,3641.00,1346.00,84.20,11.60,4.30,6836.00,21.70,,,,,,,,,,,,,,,,,,
14700,Lane Cove,2016,,,,,,,,,,546.00,202.00,4.60,,,,119.00,0.30,2.50,7.70,2.90,2.10,4.40,7.80,4.20,2.90,1.70,13028.00,36.10,28914.00,5159.00,1981.00,80.20,14.30,5.50,9511.00,26.40,,,,,,,,,,,,,,,,,,
14700,Lane Cove,2017,38595.00,3683.10,19194.00,19401.00,35.30,37.40,36.30,287.00,505.00,534.00,168.00,4.30,1480.00,914.00,566.00,,,,,,,,,,,,,,,,,,,,,,3731.0,3465.0,2313.0,1910.0,3444.0,3477.0,3083.0,3190.0,2370.0,2525.0,1888.0,2004.0,1405.0,1502.0,673.0,823.0,287.00,505.00
14700,Lane Cove,2018,39199.00,3740.80,19505.00,19694.00,35.50,37.50,36.50,287.00,511.00,599.00,178.00,4.00,1427.00,988.00,439.00,,,,,,,,,,,,,,,,,,,,,,3787.0,3533.0,2312.0,1898.0,3456.0,3503.0,3162.0,3264.0,2417.0,2579.0,1954.0,2026.0,1430.0,1558.0,700.0,822.0,287.00,511.00
14700,Lane Cove,2019,39734.00,3791.80,19783.00,19951.00,35.80,37.80,36.70,273.00,496.00,565.00,185.00,3.90,1459.00,1057.00,402.00,,,,,,,,,,,,,,,,,,,,,,3845.0,3567.0,2313.0,1906.0,3453.0,3463.0,3238.0,3397.0,2472.0,2581.0,2008.0,2089.0,1440.0,1600.0,741.0,852.0,273.00,496.00
14700,Lane Cove,2020,39995.00,3816.70,19883.00,20112.00,36.00,38.10,37.00,261.00,458.00,534.00,168.00,4.00,1298.00,1010.00,288.00,,,,,,,,,,,,,,,,,,,,,,3856.0,3546.0,2261.0,1887.0,3450.0,3447.0,3328.0,3518.0,2531.0,2649.0,1962.0,2091.0,1447.0,1633.0,787.0,883.0,261.00,458.00
14700,Lane Cove,2021,39601.00,3779.10,19556.00,20045.00,36.30,38.40,37.30,238.00,449.00,574.00,195.00,4.10,550.00,814.00,-264.00,152.00,0.40,2.20,7.30,2.90,2.50,5.00,9.20,4.20,3.40,1.90,15224.00,38.60,32415.00,5698.00,1324.00,82.20,14.40,3.40,11175.00,28.30,3766.0,3489.0,2197.0,1832.0,3346.0,3400.0,3389.0,3586.0,2524.0,2687.0,1843.0,2059.0,1399.0,1597.0,854.0,946.0,238.00,449.00
14700,Lane Cove,2022,40028.00,3819.90,,,,,,,,,,,1213.00,827.00,386.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14750,Leeton,2011,,,,,,,,,,,,,,,,650.00,5.90,,,,,,,,,,,,10001.00,278.00,755.00,90.60,2.50,6.80,655.00,5.90,,,,,,,,,,,,,,,,,,
14750,Leeton,2016,,,,,,,,,,137.00,98.00,6.20,,,,633.00,5.70,1.30,1.40,1.90,0.10,1.20,0.30,1.40,0.20,0.30,902.00,8.10,9683.00,450.00,1033.00,86.70,4.00,9.30,815.00,7.30,,,,,,,,,,,,,,,,,,
14750,Leeton,2017,11433.00,9.80,5666.00,5767.00,38.10,37.90,38.00,92.00,151.00,171.00,82.00,5.80,66.00,25.00,41.00,,,,,,,,,,,,,,,,,,,,,,1196.0,1256.0,805.0,798.0,668.0,655.0,597.0,624.0,731.0,692.0,731.0,709.0,529.0,508.0,317.0,374.0,92.00,151.00
14750,Leeton,2018,11447.00,9.80,5684.00,5763.00,37.40,37.50,37.50,100.00,152.00,153.00,122.00,6.50,64.00,27.00,37.00,,,,,,,,,,,,,,,,,,,,,,1200.0,1265.0,820.0,793.0,689.0,681.0,590.0,601.0,719.0,678.0,743.0,720.0,513.0,504.0,310.0,369.0,100.00,152.00
14750,Leeton,2019,11474.00,9.80,5696.00,5778.00,36.80,37.10,36.90,105.00,155.00,155.00,87.00,6.20,65.00,30.00,35.00,,,,,,,,,,,,,,,,,,,,,,1214.0,1261.0,829.0,806.0,704.0,701.0,579.0,589.0,706.0,666.0,748.0,731.0,499.0,493.0,312.0,376.0,105.00,155.00
14750,Leeton,2020,11482.00,9.80,5705.00,5777.00,36.50,37.30,36.90,99.00,161.00,160.00,113.00,6.80,58.00,34.00,24.00,,,,,,,,,,,,,,,,,,,,,,1233.0,1255.0,805.0,800.0,712.0,698.0,589.0,604.0,708.0,661.0,726.0,719.0,524.0,506.0,309.0,373.0,99.00,161.00
14750,Leeton,2021,11481.00,9.80,5702.00,5779.00,36.50,37.70,37.00,96.00,172.00,150.00,95.00,6.10,25.00,21.00,4.00,823.00,7.20,1.60,1.40,1.50,0.10,2.50,1.00,1.80,0.20,0.80,1232.00,10.80,9755.00,775.00,925.00,85.20,6.80,8.10,1107.00,9.70,1257.0,1235.0,781.0,777.0,702.0,677.0,613.0,658.0,705.0,659.0,721.0,715.0,525.0,505.0,302.0,381.0,96.00,172.00
14750,Leeton,2022,11434.00,9.80,,,,,,,,,,,60.00,29.00,31.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14850,Lismore,2011,,,,,,,,,,,,,,,,1919.00,4.50,,,,,,,,,,,,39412.00,1306.00,2050.00,92.20,3.10,4.80,1828.00,4.30,,,,,,,,,,,,,,,,,,
14850,Lismore,2016,,,,,,,,,,457.00,374.00,6.00,,,,2170.00,5.00,1.40,4.20,0.70,0.20,0.80,0.40,0.40,0.70,0.60,4038.00,9.40,38336.00,1337.00,3462.00,88.90,3.10,8.00,1990.00,4.60,,,,,,,,,,,,,,,,,,
14850,Lismore,2017,44113.00,34.30,21584.00,22529.00,41.70,43.10,42.40,385.00,709.00,444.00,373.00,6.10,257.00,96.00,161.00,,,,,,,,,,,,,,,,,,,,,,4157.0,3903.0,2730.0,2713.0,2299.0,2477.0,2461.0,2758.0,2936.0,3139.0,3293.0,3321.0,2300.0,2255.0,1023.0,1254.0,385.00,709.00
14850,Lismore,2018,44147.00,34.30,21654.00,22493.00,41.80,43.30,42.60,385.00,685.00,471.00,385.00,6.10,247.00,107.00,140.00,,,,,,,,,,,,,,,,,,,,,,4132.0,3845.0,2732.0,2674.0,2304.0,2488.0,2478.0,2727.0,2899.0,3096.0,3272.0,3347.0,2373.0,2365.0,1079.0,1266.0,385.00,685.00
14850,Lismore,2019,44167.00,34.30,21739.00,22428.00,41.90,43.50,42.80,380.00,673.00,484.00,384.00,6.10,251.00,117.00,134.00,,,,,,,,,,,,,,,,,,,,,,4077.0,3785.0,2750.0,2636.0,2348.0,2485.0,2453.0,2711.0,2888.0,3067.0,3276.0,3314.0,2467.0,2457.0,1100.0,1300.0,380.00,673.00
14850,Lismore,2020,44230.00,34.30,21842.00,22388.00,42.40,43.90,43.20,379.00,669.00,414.00,380.00,6.10,225.00,134.00,91.00,,,,,,,,,,,,,,,,,,,,,,4044.0,3734.0,2683.0,2533.0,2403.0,2469.0,2447.0,2731.0,2892.0,3031.0,3293.0,3317.0,2573.0,2573.0,1128.0,1331.0,379.00,669.00
14850,Lismore,2021,44344.00,34.40,21999.00,22345.00,42.80,44.70,43.80,381.00,657.00,467.00,421.00,6.20,94.00,80.00,14.00,2600.00,5.90,1.50,4.30,0.60,0.30,1.10,0.50,0.70,0.90,0.60,4586.00,10.30,39602.00,1659.00,3072.00,89.30,3.70,6.90,2318.00,5.20,4035.0,3709.0,2630.0,2393.0,2404.0,2425.0,2463.0,2751.0,2933.0,3034.0,3315.0,3299.0,2679.0,2709.0,1159.0,1368.0,381.00,657.00
14850,Lismore,2022,44202.00,34.30,,,,,,,,,,,269.00,130.00,139.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14870,Lithgow,2011,,,,,,,,,,,,,,,,902.00,4.50,,,,,,,,,,,,18045.00,563.00,1556.00,89.50,2.80,7.70,590.00,2.90,,,,,,,,,,,,,,,,,,
14870,Lithgow,2016,,,,,,,,,,229.00,217.00,6.50,,,,1208.00,5.70,1.20,4.30,1.00,0.30,1.00,0.40,0.50,0.40,0.20,1962.00,9.30,18018.00,634.00,2445.00,85.40,3.00,11.60,725.00,3.40,,,,,,,,,,,,,,,,,,
14870,Lithgow,2017,21409.00,4.70,10892.00,10517.00,43.30,45.10,44.30,209.00,318.00,210.00,186.00,6.40,80.00,30.00,50.00,,,,,,,,,,,,,,,,,,,,,,1897.0,1843.0,1316.0,1127.0,1286.0,1138.0,1159.0,1129.0,1458.0,1410.0,1527.0,1500.0,1387.0,1324.0,653.0,728.0,209.00,318.00
14870,Lithgow,2018,21323.00,4.70,10858.00,10465.00,43.30,45.50,44.40,205.00,323.00,213.00,222.00,6.40,78.00,33.00,45.00,,,,,,,,,,,,,,,,,,,,,,1882.0,1818.0,1340.0,1131.0,1268.0,1141.0,1153.0,1071.0,1400.0,1377.0,1532.0,1510.0,1399.0,1346.0,679.0,748.0,205.00,323.00
14870,Lithgow,2019,21188.00,4.70,10797.00,10391.00,43.50,46.00,44.70,201.00,311.00,187.00,224.00,6.40,79.00,37.00,42.00,,,,,,,,,,,,,,,,,,,,,,1876.0,1802.0,1312.0,1074.0,1271.0,1149.0,1128.0,1050.0,1363.0,1328.0,1552.0,1542.0,1400.0,1369.0,694.0,766.0,201.00,311.00
14870,Lithgow,2020,21027.00,4.70,10704.00,10323.00,44.10,46.70,45.40,194.00,313.00,216.00,218.00,6.70,70.00,43.00,27.00,,,,,,,,,,,,,,,,,,,,,,1842.0,1756.0,1244.0,1015.0,1257.0,1140.0,1113.0,1046.0,1343.0,1305.0,1560.0,1557.0,1424.0,1394.0,727.0,797.0,194.00,313.00
