State_and_territory,SA3_name,Year,Age_group,Participants
Vic,Port Phillip,2019,50–54,1633
Vic,Port Phillip,2019,55–59,1506
Vic,Port Phillip,2019,60–64,1341
Vic,Port Phillip,2019,65–69,1134
Vic,Port Phillip,2019,70–74,952
Vic,Port Phillip,2019,50–69,5614
Vic,Port Phillip,2019,50–74,6566
Vic,Port Phillip,2020,50–54,1442
Vic,Port Phillip,2020,55–59,1307
Vic,Port Phillip,2020,60–64,1173
Vic,Port Phillip,2020,65–69,972
Vic,Port Phillip,2020,70–74,849
Vic,Port Phillip,2020,50–69,4894
Vic,Port Phillip,2020,50–74,5743
Vic,Stonnington - West,2018,50–54,782
Vic,Stonnington - West,2018,55–59,694
Vic,Stonnington - West,2018,60–64,779
Vic,Stonnington - West,2018,65–69,775
Vic,Stonnington - West,2018,70–74,659
Vic,Stonnington - West,2018,50–69,3030
Vic,Stonnington - West,2018,50–74,3688
Vic,Stonnington - West,2019,50–54,749
Vic,Stonnington - West,2019,55–59,718
Vic,Stonnington - West,2019,60–64,772
Vic,Stonnington - West,2019,65–69,741
Vic,Stonnington - West,2019,70–74,687
Vic,Stonnington - West,2019,50–69,2979
Vic,Stonnington - West,2019,50–74,3666
Vic,Stonnington - West,2020,50–54,629
Vic,Stonnington - West,2020,55–59,642
Vic,Stonnington - West,2020,60–64,649
Vic,Stonnington - West,2020,65–69,622
Vic,Stonnington - West,2020,70–74,580
Vic,Stonnington - West,2020,50–69,2542
Vic,Stonnington - West,2020,50–74,3122
Vic,Yarra,2018,50–54,1207
Vic,Yarra,2018,55–59,1119
Vic,Yarra,2018,60–64,1165
Vic,Yarra,2018,65–69,921
Vic,Yarra,2018,70–74,642
Vic,Yarra,2018,50–69,4412
Vic,Yarra,2018,50–74,5054
Vic,Yarra,2019,50–54,1205
Vic,Yarra,2019,55–59,1110
Vic,Yarra,2019,60–64,1161
Vic,Yarra,2019,65–69,926
Vic,Yarra,2019,70–74,714
Vic,Yarra,2019,50–69,4403
Vic,Yarra,2019,50–74,5117
Vic,Yarra,2020,50–54,1064
Vic,Yarra,2020,55–59,948
Vic,Yarra,2020,60–64,1005
Vic,Yarra,2020,65–69,816
Vic,Yarra,2020,70–74,643
Vic,Yarra,2020,50–69,3832
Vic,Yarra,2020,50–74,4476
Vic,Boroondara,2018,50–54,3369
Vic,Boroondara,2018,55–59,3020
Vic,Boroondara,2018,60–64,2898
Vic,Boroondara,2018,65–69,2530
Vic,Boroondara,2018,70–74,1989
Vic,Boroondara,2018,50–69,11817
Vic,Boroondara,2018,50–74,13806
Vic,Boroondara,2019,50–54,3438
Vic,Boroondara,2019,55–59,3128
Vic,Boroondara,2019,60–64,2946
Vic,Boroondara,2019,65–69,2549
Vic,Boroondara,2019,70–74,2113
Vic,Boroondara,2019,50–69,12061
Vic,Boroondara,2019,50–74,14174
Vic,Boroondara,2020,50–54,2972
Vic,Boroondara,2020,55–59,2778
Vic,Boroondara,2020,60–64,2511
Vic,Boroondara,2020,65–69,2285
Vic,Boroondara,2020,70–74,1951
Vic,Boroondara,2020,50–69,10546
Vic,Boroondara,2020,50–74,12497
Vic,Manningham - West,2018,50–54,1815
Vic,Manningham - West,2018,55–59,1740
Vic,Manningham - West,2018,60–64,1672
Vic,Manningham - West,2018,65–69,1652
Vic,Manningham - West,2018,70–74,1601
Vic,Manningham - West,2018,50–69,6878
Vic,Manningham - West,2018,50–74,8479
Vic,Manningham - West,2019,50–54,1765
Vic,Manningham - West,2019,55–59,1792
Vic,Manningham - West,2019,60–64,1668
Vic,Manningham - West,2019,65–69,1618
Vic,Manningham - West,2019,70–74,1624
Vic,Manningham - West,2019,50–69,6842
Vic,Manningham - West,2019,50–74,8466
Vic,Manningham - West,2020,50–54,1457
Vic,Manningham - West,2020,55–59,1517
Vic,Manningham - West,2020,60–64,1465
Vic,Manningham - West,2020,65–69,1381
Vic,Manningham - West,2020,70–74,1349
Vic,Manningham - West,2020,50–69,5821
Vic,Manningham - West,2020,50–74,7170
Vic,Whitehorse - West,2018,50–54,1885
Vic,Whitehorse - West,2018,55–59,1803
Vic,Whitehorse - West,2018,60–64,1564
Vic,Whitehorse - West,2018,65–69,1430
Vic,Whitehorse - West,2018,70–74,1109
Vic,Whitehorse - West,2018,50–69,6681
Vic,Whitehorse - West,2018,50–74,7790
Vic,Whitehorse - West,2019,50–54,1877
Vic,Whitehorse - West,2019,55–59,1759
Vic,Whitehorse - West,2019,60–64,1590
Vic,Whitehorse - West,2019,65–69,1468
Vic,Whitehorse - West,2019,70–74,1179
Vic,Whitehorse - West,2019,50–69,6693
Vic,Whitehorse - West,2019,50–74,7872
Vic,Whitehorse - West,2020,50–54,1646
Vic,Whitehorse - West,2020,55–59,1517
Vic,Whitehorse - West,2020,60–64,1388
Vic,Whitehorse - West,2020,65–69,1281
Vic,Whitehorse - West,2020,70–74,1060
Vic,Whitehorse - West,2020,50–69,5832
Vic,Whitehorse - West,2020,50–74,6892
Vic,Bayside,2018,50–54,2072
Vic,Bayside,2018,55–59,1987
Vic,Bayside,2018,60–64,1905
Vic,Bayside,2018,65–69,1802
Vic,Bayside,2018,70–74,1431
Vic,Bayside,2018,50–69,7765
Vic,Bayside,2018,50–74,9196
Vic,Bayside,2019,50–54,2039
Vic,Bayside,2019,55–59,2025
Vic,Bayside,2019,60–64,1920
Vic,Bayside,2019,65–69,1815
Vic,Bayside,2019,70–74,1517
Vic,Bayside,2019,50–69,7799
Vic,Bayside,2019,50–74,9316
Vic,Bayside,2020,50–54,1791
Vic,Bayside,2020,55–59,1857
Vic,Bayside,2020,60–64,1681
Vic,Bayside,2020,65–69,1619
Vic,Bayside,2020,70–74,1423
Vic,Bayside,2020,50–69,6948
Vic,Bayside,2020,50–74,8371
Vic,Glen Eira,2018,50–54,2639
Vic,Glen Eira,2018,55–59,2475
Vic,Glen Eira,2018,60–64,2231
Vic,Glen Eira,2018,65–69,2046
Vic,Glen Eira,2018,70–74,1498
Vic,Glen Eira,2018,50–69,9391
Vic,Glen Eira,2018,50–74,10889
Vic,Glen Eira,2019,50–54,2706
Vic,Glen Eira,2019,55–59,2511
Vic,Glen Eira,2019,60–64,2269
Vic,Glen Eira,2019,65–69,1987
Vic,Glen Eira,2019,70–74,1649
Vic,Glen Eira,2019,50–69,9473
Vic,Glen Eira,2019,50–74,11122
Vic,Glen Eira,2020,50–54,2403
Vic,Glen Eira,2020,55–59,2228
Vic,Glen Eira,2020,60–64,1998
Vic,Glen Eira,2020,65–69,1794
Vic,Glen Eira,2020,70–74,1513
Vic,Glen Eira,2020,50–69,8422
Vic,Glen Eira,2020,50–74,9935
Vic,Kingston,2018,50–54,2250
Vic,Kingston,2018,55–59,2141
Vic,Kingston,2018,60–64,1938
Vic,Kingston,2018,65–69,1844
Vic,Kingston,2018,70–74,1326
Vic,Kingston,2018,50–69,8173
Vic,Kingston,2018,50–74,9499
Vic,Kingston,2019,50–54,2340
Vic,Kingston,2019,55–59,2202
Vic,Kingston,2019,60–64,2021
Vic,Kingston,2019,65–69,1824
Vic,Kingston,2019,70–74,1441
Vic,Kingston,2019,50–69,8386
Vic,Kingston,2019,50–74,9827
Vic,Kingston,2020,50–54,2091
Vic,Kingston,2020,55–59,2000
Vic,Kingston,2020,60–64,1798
Vic,Kingston,2020,65–69,1611
Vic,Kingston,2020,70–74,1353
Vic,Kingston,2020,50–69,7500
Vic,Kingston,2020,50–74,8853
Vic,Stonnington - East,2018,50–54,771
Vic,Stonnington - East,2018,55–59,724
Vic,Stonnington - East,2018,60–64,692
Vic,Stonnington - East,2018,65–69,605
Vic,Stonnington - East,2018,70–74,510
Vic,Stonnington - East,2018,50–69,2792
Vic,Stonnington - East,2018,50–74,3302
Vic,Stonnington - East,2019,50–54,761
Vic,Stonnington - East,2019,55–59,749
Vic,Stonnington - East,2019,60–64,680
Vic,Stonnington - East,2019,65–69,580
Vic,Stonnington - East,2019,70–74,543
Vic,Stonnington - East,2019,50–69,2770
Vic,Stonnington - East,2019,50–74,3313
Vic,Stonnington - East,2020,50–54,674
Vic,Stonnington - East,2020,55–59,651
Vic,Stonnington - East,2020,60–64,593
Vic,Stonnington - East,2020,65–69,523
Vic,Stonnington - East,2020,70–74,502
Vic,Stonnington - East,2020,50–69,2440
Vic,Stonnington - East,2020,50–74,2942
Vic,Banyule,2018,50–54,2168
Vic,Banyule,2018,55–59,2168
Vic,Banyule,2018,60–64,2197
Vic,Banyule,2018,65–69,1961
Vic,Banyule,2018,70–74,1582
Vic,Banyule,2018,50–69,8493
Vic,Banyule,2018,50–74,10075
Vic,Banyule,2019,50–54,2232
Vic,Banyule,2019,55–59,2226
Vic,Banyule,2019,60–64,2142
Vic,Banyule,2019,65–69,2040
Vic,Banyule,2019,70–74,1629
Vic,Banyule,2019,50–69,8640
Vic,Banyule,2019,50–74,10269
Vic,Banyule,2020,50–54,1901
Vic,Banyule,2020,55–59,1886
Vic,Banyule,2020,60–64,1826
Vic,Banyule,2020,65–69,1690
Vic,Banyule,2020,70–74,1428
Vic,Banyule,2020,50–69,7302
Vic,Banyule,2020,50–74,8729
Vic,Darebin - North,2018,50–54,1412
Vic,Darebin - North,2018,55–59,1259
Vic,Darebin - North,2018,60–64,1116
Vic,Darebin - North,2018,65–69,1072
Vic,Darebin - North,2018,70–74,879
Vic,Darebin - North,2018,50–69,4860
Vic,Darebin - North,2018,50–74,5739
Vic,Darebin - North,2019,50–54,1355
Vic,Darebin - North,2019,55–59,1266
Vic,Darebin - North,2019,60–64,1113
Vic,Darebin - North,2019,65–69,1055
Vic,Darebin - North,2019,70–74,895
Vic,Darebin - North,2019,50–69,4789
Vic,Darebin - North,2019,50–74,5684
Vic,Darebin - North,2020,50–54,1117
Vic,Darebin - North,2020,55–59,1023
Vic,Darebin - North,2020,60–64,914
Vic,Darebin - North,2020,65–69,813
Vic,Darebin - North,2020,70–74,750
Vic,Darebin - North,2020,50–69,3868
Vic,Darebin - North,2020,50–74,4618
Vic,Nillumbik - Kinglake,2018,50–54,1521
Vic,Nillumbik - Kinglake,2018,55–59,1485
Vic,Nillumbik - Kinglake,2018,60–64,1445
Vic,Nillumbik - Kinglake,2018,65–69,1116
Vic,Nillumbik - Kinglake,2018,70–74,765
Vic,Nillumbik - Kinglake,2018,50–69,5568
Vic,Nillumbik - Kinglake,2018,50–74,6333
Vic,Nillumbik - Kinglake,2019,50–54,1514
Vic,Nillumbik - Kinglake,2019,55–59,1524
Vic,Nillumbik - Kinglake,2019,60–64,1424
Vic,Nillumbik - Kinglake,2019,65–69,1199
Vic,Nillumbik - Kinglake,2019,70–74,838
Vic,Nillumbik - Kinglake,2019,50–69,5660
Vic,Nillumbik - Kinglake,2019,50–74,6499
Vic,Nillumbik - Kinglake,2020,50–54,1226
Vic,Nillumbik - Kinglake,2020,55–59,1262
Vic,Nillumbik - Kinglake,2020,60–64,1190
Vic,Nillumbik - Kinglake,2020,65–69,1001
Vic,Nillumbik - Kinglake,2020,70–74,762
Vic,Nillumbik - Kinglake,2020,50–69,4678
Vic,Nillumbik - Kinglake,2020,50–74,5440
Vic,Whittlesea - Wallan,2018,50–54,3343
Vic,Whittlesea - Wallan,2018,55–59,3135
Vic,Whittlesea - Wallan,2018,60–64,2959
Vic,Whittlesea - Wallan,2018,65–69,2580
Vic,Whittlesea - Wallan,2018,70–74,1797
Vic,Whittlesea - Wallan,2018,50–69,12018
Vic,Whittlesea - Wallan,2018,50–74,13814
Vic,Whittlesea - Wallan,2019,50–54,3295
Vic,Whittlesea - Wallan,2019,55–59,3175
Vic,Whittlesea - Wallan,2019,60–64,3025
Vic,Whittlesea - Wallan,2019,65–69,2591
Vic,Whittlesea - Wallan,2019,70–74,1937
Vic,Whittlesea - Wallan,2019,50–69,12086
Vic,Whittlesea - Wallan,2019,50–74,14023
Vic,Whittlesea - Wallan,2020,50–54,2829
Vic,Whittlesea - Wallan,2020,55–59,2669
Vic,Whittlesea - Wallan,2020,60–64,2547
Vic,Whittlesea - Wallan,2020,65–69,2231
Vic,Whittlesea - Wallan,2020,70–74,1671
Vic,Whittlesea - Wallan,2020,50–69,10276
Vic,Whittlesea - Wallan,2020,50–74,11947
Vic,Keilor,2018,50–54,1168
Vic,Keilor,2018,55–59,1130
Vic,Keilor,2018,60–64,1112
Vic,Keilor,2018,65–69,1168
Vic,Keilor,2018,70–74,982
Vic,Keilor,2018,50–69,4577
Vic,Keilor,2018,50–74,5560
Vic,Keilor,2019,50–54,1141
Vic,Keilor,2019,55–59,1082
Vic,Keilor,2019,60–64,1104
Vic,Keilor,2019,65–69,1104
Vic,Keilor,2019,70–74,1065
Vic,Keilor,2019,50–69,4430
Vic,Keilor,2019,50–74,5495
Vic,Keilor,2020,50–54,998
Vic,Keilor,2020,55–59,953
Vic,Keilor,2020,60–64,954
Vic,Keilor,2020,65–69,946
Vic,Keilor,2020,70–74,978
Vic,Keilor,2020,50–69,3851
Vic,Keilor,2020,50–74,4829
Vic,Macedon Ranges,2018,50–54,667
Vic,Macedon Ranges,2018,55–59,627
Vic,Macedon Ranges,2018,60–64,595
Vic,Macedon Ranges,2018,65–69,558
Vic,Macedon Ranges,2018,70–74,369
Vic,Macedon Ranges,2018,50–69,2447
Vic,Macedon Ranges,2018,50–74,2816
Vic,Macedon Ranges,2019,50–54,592
Vic,Macedon Ranges,2019,55–59,603
Vic,Macedon Ranges,2019,60–64,593
Vic,Macedon Ranges,2019,65–69,526
Vic,Macedon Ranges,2019,70–74,397
Vic,Macedon Ranges,2019,50–69,2313
Vic,Macedon Ranges,2019,50–74,2710
Vic,Macedon Ranges,2020,50–54,548
Vic,Macedon Ranges,2020,55–59,544
Vic,Macedon Ranges,2020,60–64,569
Vic,Macedon Ranges,2020,65–69,500
Vic,Macedon Ranges,2020,70–74,391
Vic,Macedon Ranges,2020,50–69,2160
Vic,Macedon Ranges,2020,50–74,2552
Vic,Moreland - North,2018,50–54,1197
Vic,Moreland - North,2018,55–59,1049
Vic,Moreland - North,2018,60–64,934
Vic,Moreland - North,2018,65–69,821
Vic,Moreland - North,2018,70–74,631
Vic,Moreland - North,2018,50–69,4001
Vic,Moreland - North,2018,50–74,4632
Vic,Moreland - North,2019,50–54,1188
Vic,Moreland - North,2019,55–59,1045
Vic,Moreland - North,2019,60–64,939
Vic,Moreland - North,2019,65–69,783
Vic,Moreland - North,2019,70–74,673
Vic,Moreland - North,2019,50–69,3955
Vic,Moreland - North,2019,50–74,4628
Vic,Moreland - North,2020,50–54,989
Vic,Moreland - North,2020,55–59,949
Vic,Moreland - North,2020,60–64,835
Vic,Moreland - North,2020,65–69,650
Vic,Moreland - North,2020,70–74,589
Vic,Moreland - North,2020,50–69,3423
Vic,Moreland - North,2020,50–74,4012
Vic,Sunbury,2018,50–54,833
Vic,Sunbury,2018,55–59,806
Vic,Sunbury,2018,60–64,781
Vic,Sunbury,2018,65–69,615
Vic,Sunbury,2018,70–74,455
Vic,Sunbury,2018,50–69,3035
Vic,Sunbury,2018,50–74,3490
Vic,Sunbury,2019,50–54,737
Vic,Sunbury,2019,55–59,742
Vic,Sunbury,2019,60–64,680
Vic,Sunbury,2019,65–69,569
Vic,Sunbury,2019,70–74,408
Vic,Sunbury,2019,50–69,2727
Vic,Sunbury,2019,50–74,3135
Vic,Sunbury,2020,50–54,698
Vic,Sunbury,2020,55–59,689
Vic,Sunbury,2020,60–64,707
Vic,Sunbury,2020,65–69,605
Vic,Sunbury,2020,70–74,433
Vic,Sunbury,2020,50–69,2699
Vic,Sunbury,2020,50–74,3132
Vic,Tullamarine - Broadmeadows,2018,50–54,2603
Vic,Tullamarine - Broadmeadows,2018,55–59,2295
Vic,Tullamarine - Broadmeadows,2018,60–64,1983
Vic,Tullamarine - Broadmeadows,2018,65–69,1711
Vic,Tullamarine - Broadmeadows,2018,70–74,1114
Vic,Tullamarine - Broadmeadows,2018,50–69,8591
Vic,Tullamarine - Broadmeadows,2018,50–74,9706
Vic,Tullamarine - Broadmeadows,2019,50–54,2577
Vic,Tullamarine - Broadmeadows,2019,55–59,2378
Vic,Tullamarine - Broadmeadows,2019,60–64,1997
Vic,Tullamarine - Broadmeadows,2019,65–69,1717
Vic,Tullamarine - Broadmeadows,2019,70–74,1220
Vic,Tullamarine - Broadmeadows,2019,50–69,8669
Vic,Tullamarine - Broadmeadows,2019,50–74,9889
Vic,Tullamarine - Broadmeadows,2020,50–54,2138
Vic,Tullamarine - Broadmeadows,2020,55–59,2080
Vic,Tullamarine - Broadmeadows,2020,60–64,1717
Vic,Tullamarine - Broadmeadows,2020,65–69,1468
Vic,Tullamarine - Broadmeadows,2020,70–74,1120
Vic,Tullamarine - Broadmeadows,2020,50–69,7404
Vic,Tullamarine - Broadmeadows,2020,50–74,8523
Vic,Knox,2018,50–54,3075
Vic,Knox,2018,55–59,3129
Vic,Knox,2018,60–64,2965
Vic,Knox,2018,65–69,2564
Vic,Knox,2018,70–74,1747
Vic,Knox,2018,50–69,11732
Vic,Knox,2018,50–74,13479
Vic,Knox,2019,50–54,3068
Vic,Knox,2019,55–59,3194
Vic,Knox,2019,60–64,2970
Vic,Knox,2019,65–69,2601
Vic,Knox,2019,70–74,1928
Vic,Knox,2019,50–69,11834
Vic,Knox,2019,50–74,13762
Vic,Knox,2020,50–54,2602
Vic,Knox,2020,55–59,2669
Vic,Knox,2020,60–64,2639
Vic,Knox,2020,65–69,2239
Vic,Knox,2020,70–74,1715
Vic,Knox,2020,50–69,10149
Vic,Knox,2020,50–74,11864
Vic,Manningham - East,2018,50–54,606
Vic,Manningham - East,2018,55–59,559
Vic,Manningham - East,2018,60–64,495
Vic,Manningham - East,2018,65–69,465
Vic,Manningham - East,2018,70–74,351
Vic,Manningham - East,2018,50–69,2125
Vic,Manningham - East,2018,50–74,2476
Vic,Manningham - East,2019,50–54,583
Vic,Manningham - East,2019,55–59,575
Vic,Manningham - East,2019,60–64,512
Vic,Manningham - East,2019,65–69,473
Vic,Manningham - East,2019,70–74,383
Vic,Manningham - East,2019,50–69,2144
Vic,Manningham - East,2019,50–74,2527
Vic,Manningham - East,2020,50–54,523
Vic,Manningham - East,2020,55–59,514
Vic,Manningham - East,2020,60–64,471
Vic,Manningham - East,2020,65–69,436
Vic,Manningham - East,2020,70–74,360
Vic,Manningham - East,2020,50–69,1944
Vic,Manningham - East,2020,50–74,2304
Vic,Maroondah,2018,50–54,2107
Vic,Maroondah,2018,55–59,1983
Vic,Maroondah,2018,60–64,1867
Vic,Maroondah,2018,65–69,1822
Vic,Maroondah,2018,70–74,1477
Vic,Maroondah,2018,50–69,7779
Vic,Maroondah,2018,50–74,9256
Vic,Maroondah,2019,50–54,2092
Vic,Maroondah,2019,55–59,2025
Vic,Maroondah,2019,60–64,1911
Vic,Maroondah,2019,65–69,1778
Vic,Maroondah,2019,70–74,1574
Vic,Maroondah,2019,50–69,7806
Vic,Maroondah,2019,50–74,9381
Vic,Maroondah,2020,50–54,1857
Vic,Maroondah,2020,55–59,1909
Vic,Maroondah,2020,60–64,1757
Vic,Maroondah,2020,65–69,1650
Vic,Maroondah,2020,70–74,1479
Vic,Maroondah,2020,50–69,7173
Vic,Maroondah,2020,50–74,8652
Vic,Whitehorse - East,2018,50–54,1051
Vic,Whitehorse - East,2018,55–59,1018
Vic,Whitehorse - East,2018,60–64,1104
Vic,Whitehorse - East,2018,65–69,964
Vic,Whitehorse - East,2018,70–74,877
Vic,Whitehorse - East,2018,50–69,4137
Vic,Whitehorse - East,2018,50–74,5014
Vic,Whitehorse - East,2019,50–54,1077
Vic,Whitehorse - East,2019,55–59,1031
Vic,Whitehorse - East,2019,60–64,1052
Vic,Whitehorse - East,2019,65–69,966
Vic,Whitehorse - East,2019,70–74,867
Vic,Whitehorse - East,2019,50–69,4126
Vic,Whitehorse - East,2019,50–74,4993
Vic,Whitehorse - East,2020,50–54,979
Vic,Whitehorse - East,2020,55–59,938
Vic,Whitehorse - East,2020,60–64,898
Vic,Whitehorse - East,2020,65–69,894
Vic,Whitehorse - East,2020,70–74,751
Vic,Whitehorse - East,2020,50–69,3709
Vic,Whitehorse - East,2020,50–74,4460
Vic,Yarra Ranges,2018,50–54,2878
Vic,Yarra Ranges,2018,55–59,2844
Vic,Yarra Ranges,2018,60–64,2793
Vic,Yarra Ranges,2018,65–69,2639
Vic,Yarra Ranges,2018,70–74,1908
Vic,Yarra Ranges,2018,50–69,11154
Vic,Yarra Ranges,2018,50–74,13062
Vic,Yarra Ranges,2019,50–54,2783
Vic,Yarra Ranges,2019,55–59,2993
Vic,Yarra Ranges,2019,60–64,2810
Vic,Yarra Ranges,2019,65–69,2634
Vic,Yarra Ranges,2019,70–74,2032
Vic,Yarra Ranges,2019,50–69,11219
Vic,Yarra Ranges,2019,50–74,13250
Vic,Yarra Ranges,2020,50–54,2298
Vic,Yarra Ranges,2020,55–59,2539
Vic,Yarra Ranges,2020,60–64,2350
Vic,Yarra Ranges,2020,65–69,2283
Vic,Yarra Ranges,2020,70–74,1770
Vic,Yarra Ranges,2020,50–69,9469
Vic,Yarra Ranges,2020,50–74,11239
Vic,Cardinia,2018,50–54,1445
Vic,Cardinia,2018,55–59,1390
Vic,Cardinia,2018,60–64,1274
Vic,Cardinia,2018,65–69,1238
Vic,Cardinia,2018,70–74,941
Vic,Cardinia,2018,50–69,5346
Vic,Cardinia,2018,50–74,6287
Vic,Cardinia,2019,50–54,1503
Vic,Cardinia,2019,55–59,1464
Vic,Cardinia,2019,60–64,1321
Vic,Cardinia,2019,65–69,1263
Vic,Cardinia,2019,70–74,1050
Vic,Cardinia,2019,50–69,5551
Vic,Cardinia,2019,50–74,6601
Vic,Cardinia,2020,50–54,1322
Vic,Cardinia,2020,55–59,1289
Vic,Cardinia,2020,60–64,1202
Vic,Cardinia,2020,65–69,1115
Vic,Cardinia,2020,70–74,954
Vic,Cardinia,2020,50–69,4929
Vic,Cardinia,2020,50–74,5883
Vic,Casey - North,2018,50–54,2312
Vic,Casey - North,2018,55–59,2313
Vic,Casey - North,2018,60–64,2073
Vic,Casey - North,2018,65–69,1591
Vic,Casey - North,2018,70–74,1096
Vic,Casey - North,2018,50–69,8289
Vic,Casey - North,2018,50–74,9385
Vic,Casey - North,2019,50–54,2365
Vic,Casey - North,2019,55–59,2368
Vic,Casey - North,2019,60–64,2119
Vic,Casey - North,2019,65–69,1622
Vic,Casey - North,2019,70–74,1174
Vic,Casey - North,2019,50–69,8473
Vic,Casey - North,2019,50–74,9647
Vic,Casey - North,2020,50–54,1966
Vic,Casey - North,2020,55–59,2006
Vic,Casey - North,2020,60–64,1834
Vic,Casey - North,2020,65–69,1473
Vic,Casey - North,2020,70–74,1073
Vic,Casey - North,2020,50–69,7279
Vic,Casey - North,2020,50–74,8352
Vic,Casey - South,2018,50–54,2390
Vic,Casey - South,2018,55–59,2252
Vic,Casey - South,2018,60–64,1842
Vic,Casey - South,2018,65–69,1589
Vic,Casey - South,2018,70–74,1062
Vic,Casey - South,2018,50–69,8073
Vic,Casey - South,2018,50–74,9135
Vic,Casey - South,2019,50–54,2587
Vic,Casey - South,2019,55–59,2384
Vic,Casey - South,2019,60–64,1978
Vic,Casey - South,2019,65–69,1654
Vic,Casey - South,2019,70–74,1220
Vic,Casey - South,2019,50–69,8603
Vic,Casey - South,2019,50–74,9823
Vic,Casey - South,2020,50–54,2326
Vic,Casey - South,2020,55–59,2165
Vic,Casey - South,2020,60–64,1785
Vic,Casey - South,2020,65–69,1471
Vic,Casey - South,2020,70–74,1154
Vic,Casey - South,2020,50–69,7746
Vic,Casey - South,2020,50–74,8900
Vic,Dandenong,2018,50–54,2619
Vic,Dandenong,2018,55–59,2649
Vic,Dandenong,2018,60–64,2772
Vic,Dandenong,2018,65–69,2509
Vic,Dandenong,2018,70–74,1753
Vic,Dandenong,2018,50–69,10549
Vic,Dandenong,2018,50–74,12303
Vic,Dandenong,2019,50–54,2670
Vic,Dandenong,2019,55–59,2709
Vic,Dandenong,2019,60–64,2722
Vic,Dandenong,2019,65–69,2482
Vic,Dandenong,2019,70–74,1921
Vic,Dandenong,2019,50–69,10583
Vic,Dandenong,2019,50–74,12504
Vic,Dandenong,2020,50–54,2259
Vic,Dandenong,2020,55–59,2326
Vic,Dandenong,2020,60–64,2374
Vic,Dandenong,2020,65–69,2190
Vic,Dandenong,2020,70–74,1804
Vic,Dandenong,2020,50–69,9149
Vic,Dandenong,2020,50–74,10953
Vic,Monash,2018,50–54,2957
Vic,Monash,2018,55–59,2716
Vic,Monash,2018,60–64,2702
Vic,Monash,2018,65–69,2439
Vic,Monash,2018,70–74,2142
Vic,Monash,2018,50–69,10814
Vic,Monash,2018,50–74,12957
Vic,Monash,2019,50–54,3000
Vic,Monash,2019,55–59,2825
Vic,Monash,2019,60–64,2701
Vic,Monash,2019,65–69,2457
Vic,Monash,2019,70–74,2227
Vic,Monash,2019,50–69,10983
Vic,Monash,2019,50–74,13210
Vic,Monash,2020,50–54,2608
Vic,Monash,2020,55–59,2400
Vic,Monash,2020,60–64,2372
Vic,Monash,2020,65–69,2100
Vic,Monash,2020,70–74,2013
Vic,Monash,2020,50–69,9480
Vic,Monash,2020,50–74,11492
Vic,Brimbank,2018,50–54,2952
Vic,Brimbank,2018,55–59,2961
Vic,Brimbank,2018,60–64,2904
Vic,Brimbank,2018,65–69,2515
Vic,Brimbank,2018,70–74,1596
Vic,Brimbank,2018,50–69,11332
Vic,Brimbank,2018,50–74,12928
Vic,Brimbank,2019,50–54,2891
Vic,Brimbank,2019,55–59,2754
