State/territory,SA2 Code,SA2 Name,Age group,Participated,Invited,Particpation (%),Year
SA,402041041,Para Hills,,1404,3080,45.6,2017–2018                
SA,402041042,Parafield,,n.p.,n.p.,n.p.,2017–2018                
SA,402041043,Parafield Gardens,,1494,3410,43.8,2017–2018                
SA,402041044,Paralowie,,1211,3118,38.8,2017–2018                
SA,402041045,Pooraka,,1493,3503,42.6,2017–2018                
SA,402041046,Salisbury,,1468,3648,40.2,2017–2018                
SA,402041047,Salisbury East,,1585,3761,42.1,2017–2018                
SA,402041048,Salisbury North,,1066,2972,35.9,2017–2018                
SA,402051049,Golden Grove,,1272,2458,51.8,2017–2018                
SA,402051050,Greenwith,,1033,2104,49.1,2017–2018                
SA,402051051,Highbury - Dernancourt,,1391,2666,52.2,2017–2018                
SA,402051052,Hope Valley - Modbury,,1605,3339,48.1,2017–2018                
SA,402051053,Modbury Heights,,2437,4767,51.1,2017–2018                
SA,402051054,Redwood Park,,1906,3730,51.1,2017–2018                
SA,402051055,St Agnes - Ridgehaven,,1600,3032,52.8,2017–2018                
SA,403011056,Brighton (SA),,2168,3890,55.7,2017–2018                
SA,403011057,Glenelg (SA),,2639,5101,51.7,2017–2018                
SA,403021058,Edwardstown,,1174,2672,43.9,2017–2018                
SA,403021059,Hallett Cove,,1780,3211,55.4,2017–2018                
SA,403021060,Marino - Seaview Downs,,1254,2347,53.4,2017–2018                
SA,403021061,Mitchell Park,,1386,2859,48.5,2017–2018                
SA,403021062,Morphettville,,1547,3122,49.6,2017–2018                
SA,403021063,Sheidow Park - Trott Park,,1042,2081,50.1,2017–2018                
SA,403021064,Warradale,,1562,3144,49.7,2017–2018                
SA,403031065,Belair,,630,1226,51.4,2017–2018                
SA,403031066,Bellevue Heights,,783,1552,50.4,2017–2018                
SA,403031067,Blackwood,,1655,3079,53.7,2017–2018                
SA,403031068,Colonel Light Gardens,,1633,3231,50.6,2017–2018                
SA,403031069,Mitcham (SA),,2083,4018,51.8,2017–2018                
SA,403031070,Panorama,,835,1663,50.2,2017–2018                
SA,403041071,Aberfoyle Park,,1463,2692,54.4,2017–2018                
SA,403041072,Aldinga,,1509,3213,46.9,2017–2018                
SA,403041073,Christie Downs,,906,2062,44,2017–2018                
SA,403041074,Christies Beach,,1086,2450,44.3,2017–2018                
SA,403041075,Clarendon,,444,830,53.5,2017–2018                
SA,403041076,Coromandel Valley,,545,993,54.8,2017–2018                
SA,403041077,Flagstaff Hill,,1515,2725,55.6,2017–2018                
SA,403041078,Hackham - Onkaparinga Hills,,747,1476,50.6,2017–2018                
SA,403041079,Hackham West - Huntfield Heights,,644,1660,38.8,2017–2018                
SA,403041080,Happy Valley,,1667,3067,54.4,2017–2018                
SA,403041081,Happy Valley Reservoir,,99,172,57.6,2017–2018                
SA,403041082,Lonsdale,,n.p.,n.p.,n.p.,2017–2018                
SA,403041083,McLaren Vale,,886,1653,53.6,2017–2018                
SA,403041084,Morphett Vale - East,,1537,3174,48.4,2017–2018                
SA,403041085,Morphett Vale - West,,968,2131,45.4,2017–2018                
SA,403041086,Reynella,,1135,2225,51,2017–2018                
SA,403041087,Seaford (SA),,2231,4547,49.1,2017–2018                
SA,403041088,Willunga,,272,467,58.3,2017–2018                
SA,403041089,Woodcroft,,1274,2440,52.2,2017–2018                
SA,404011090,Beverley,,669,1560,42.9,2017–2018                
SA,404011091,Flinders Park,,1483,3059,48.5,2017–2018                
SA,404011092,Henley Beach,,1918,3729,51.4,2017–2018                
SA,404011093,Hindmarsh - Brompton,,1486,3665,40.5,2017–2018                
SA,404011094,Royal Park - Hendon - Albert Park,,518,1295,40,2017–2018                
SA,404011095,Seaton - Grange,,1753,3763,46.6,2017–2018                
SA,404011096,West Lakes,,2218,4167,53.2,2017–2018                
SA,404011097,Woodville - Cheltenham,,1486,3609,41.2,2017–2018                
SA,404021098,Dry Creek - South,,n.p.,n.p.,n.p.,2017–2018                
SA,404021099,Largs Bay - Semaphore,,1671,3756,44.5,2017–2018                
SA,404021100,North Haven,,1593,3575,44.6,2017–2018                
SA,404021101,Port Adelaide,,943,2553,36.9,2017–2018                
SA,404021102,The Parks,,1361,3479,39.1,2017–2018                
SA,404021103,Torrens Island,,n.p.,n.p.,n.p.,2017–2018                
SA,404031104,Adelaide Airport,,n.p.,n.p.,n.p.,2017–2018                
SA,404031105,Fulham,,306,596,51.3,2017–2018                
SA,404031106,Lockleys,,1207,2596,46.5,2017–2018                
SA,404031107,Plympton,,2123,4495,47.2,2017–2018                
SA,404031108,Richmond (SA),,1321,3288,40.2,2017–2018                
SA,404031109,West Beach,,646,1163,55.6,2017–2018                
SA,405011110,Barossa - Angaston,,746,1522,49,2017–2018                
SA,405011111,Light,,1186,2388,49.6,2017–2018                
SA,405011112,Lyndoch,,797,1451,54.9,2017–2018                
SA,405011113,Mallala,,177,422,41.9,2017–2018                
SA,405011114,Nuriootpa,,617,1173,52.6,2017–2018                
SA,405011115,Tanunda,,693,1315,52.7,2017–2018                
SA,405021116,Clare,,558,1096,50.9,2017–2018                
SA,405021117,Gilbert Valley,,703,1393,50.5,2017–2018                
SA,405021118,Goyder,,561,1168,48,2017–2018                
SA,405021119,Wakefield - Barunga West,,1263,2647,47.7,2017–2018                
SA,405031120,Jamestown,,666,1237,53.8,2017–2018                
SA,405031121,Peterborough - Mount Remarkable,,774,1554,49.8,2017–2018                
SA,405031122,Port Pirie,,1577,3739,42.2,2017–2018                
SA,405031123,Port Pirie Region,,300,566,53.1,2017–2018                
SA,405041124,Kadina,,697,1439,48.5,2017–2018                
SA,405041125,Moonta,,1013,1850,54.7,2017–2018                
SA,405041126,Wallaroo,,457,898,50.8,2017–2018                
SA,405041127,Yorke Peninsula - North,,1221,2214,55.1,2017–2018                
SA,405041128,Yorke Peninsula - South,,807,1356,59.5,2017–2018                
SA,406011129,Ceduna,,296,722,40.9,2017–2018                
SA,406011130,Eyre Peninsula,,680,1345,50.6,2017–2018                
SA,406011131,Kimba - Cleve - Franklin Harbour,,538,1058,50.8,2017–2018                
SA,406011132,Le Hunte - Elliston,,261,590,44.2,2017–2018                
SA,406011133,Port Lincoln,,1910,3994,47.8,2017–2018                
SA,406011134,West Coast (SA),,381,780,48.8,2017–2018                
SA,406011135,Western,,n.p.,n.p.,n.p.,2017–2018                
SA,406011136,Whyalla,,2040,4843,42.1,2017–2018                
SA,406011137,Whyalla - North,,n.p.,n.p.,n.p.,2017–2018                
SA,406021138,APY Lands,,n.p.,n.p.,n.p.,2017–2018                
SA,406021139,Coober Pedy,,n.p.,n.p.,n.p.,2017–2018                
SA,406021140,Flinders Ranges,,258,556,46.4,2017–2018                
SA,406021141,Outback,,302,897,33.7,2017–2018                
SA,406021142,Port Augusta,,1403,3375,41.6,2017–2018                
SA,406021143,Roxby Downs,,139,423,32.9,2017–2018                
SA,407011144,Goolwa - Port Elliot,,2045,3623,56.5,2017–2018                
SA,407011145,Kangaroo Island,,728,1402,51.9,2017–2018                
SA,407011146,Strathalbyn,,570,1124,50.7,2017–2018                
SA,407011147,Strathalbyn Region,,1374,2790,49.2,2017–2018                
SA,407011148,Victor Harbor,,2722,4628,58.8,2017–2018                
SA,407011149,Yankalilla,,953,1775,53.7,2017–2018                
SA,407021150,Grant,,447,972,45.9,2017–2018                
SA,407021151,Kingston - Robe,,496,998,49.7,2017–2018                
SA,407021152,Millicent,,693,1570,44.1,2017–2018                
SA,407021153,Mount Gambier,,3230,6990,46.2,2017–2018                
SA,407021154,Naracoorte,,320,760,42.1,2017–2018                
SA,407021155,Naracoorte Region,,602,1223,49.2,2017–2018                
SA,407021156,Penola,,372,774,48.1,2017–2018                
SA,407021157,Tatiara,,688,1491,46.1,2017–2018                
SA,407021158,Wattle Range,,333,714,46.6,2017–2018                
SA,407031159,Barmera,,657,1501,43.8,2017–2018                
SA,407031160,Berri,,646,1397,46.2,2017–2018                
SA,407031161,Karoonda - Lameroo,,371,747,49.7,2017–2018                
SA,407031162,Loxton,,809,1527,53,2017–2018                
SA,407031163,Loxton Region,,175,358,48.9,2017–2018                
SA,407031164,Mannum,,864,1769,48.9,2017–2018                
SA,407031165,Murray Bridge,,1955,4293,45.5,2017–2018                
SA,407031166,Murray Bridge Region,,276,575,47.9,2017–2018                
SA,407031167,Renmark,,870,1902,45.7,2017–2018                
SA,407031168,Renmark Region,,246,513,47.9,2017–2018                
SA,407031169,The Coorong,,645,1465,44,2017–2018                
SA,407031170,Waikerie,,908,1927,47.1,2017–2018                
Tas,601011001,Bridgewater - Gagebrook,,447,1456,30.7,2017–2018                
Tas,601011002,Brighton - Pontville,,497,1176,42.2,2017–2018                
Tas,601011003,Old Beach - Otago,,518,1006,51.5,2017–2018                
Tas,601021004,Bellerive - Rosny,,1013,1869,54.2,2017–2018                
Tas,601021005,Cambridge,,1025,1956,52.4,2017–2018                
Tas,601021006,Geilston Bay - Risdon,,418,784,53.3,2017–2018                
